month,bnf_name,bnf_code,actual_cost,body,scalp
2019-01-01,Heparinoid_Crm 0.3%,1314000H0AAAAAA,74.23979,18,0
2019-01-01,Clotrimazole_Spy 1% 40ml,1310020H0AAAEAE,13.17977,27,0
2019-01-01,Hydrocort/Crotamiton_Crm 0.25%/10%,1304000V0AAAJAJ,12.121680000000001,12,0
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,113.6335,30,0
2019-01-01,Ketoconazole_Crm 2%,1310020L0AAAAAA,19.713929999999998,4,0
2019-01-01,Glycerol_Crm 40%,130201000AABXBX,3.72499,9,0
2019-01-01,Hydrocort_Oint 2.5%,1304000V0AABDBD,137.06269,2,0
2019-01-01,Betameth Diprop/Salic Acid_Oint 0.05/3%,1304000D0AABBBB,42.84961,10,0
2019-01-01,Lido HCl 2%/Chlorhex_Gel 6ml Pfs,1502010J0AABQBQ,40.56731,6,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,207.21826,8,0
2019-01-01,Betameth Val_Crm 0.025% (1 in 4),1304000F0AAABAB,58.6469,14,0
2019-01-01,Benzydamine HCl_Crm 3%,1003020F0AAAAAA,13.70882,3,0
2019-01-01,Hydrocort But_Crm 0.1%,1304000W0AAAAAA,36.64335,3,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,76.26329,20,0
2019-01-01,Dimeticone/Benzalk Chlor_Crm 22%/0.1%,1302020D0AAACAC,22.12719,12,0
2019-01-01,Cinchocaine/Prednisolone_Oint 0.5%/0.19%,0107020P0AAACAC,21.047420000000002,10,0
2019-01-01,Alum Chlor_Soln 20%,1312000C0AAASAS,9.34652,6,0
2019-01-01,Paraf_Soft Yellow (S),1302010M0AAAAAA,364.49601,1,0
2019-01-01,Betameth Diprop/Salic Acid_Oint 0.05/3%,1304000D0AABBBB,17.3378,8,0
2019-01-01,Betameth_Foam Aero 0.1% 100g,1304000F0AABFBF,27.16072,0,3
2019-01-01,Betameth Diprop/Salic Acid_Oint 0.05/3%,1304000D0AABBBB,54.32159,16,0
2019-01-01,Lido_Oint 5%,1502010I0AAAEAE,5.74835,847,0
2019-01-01,Hydrocort But_Oint 0.1%,1304000W0AABABA,2.98247,7,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,449.07209,32,0
2019-01-01,Alum Chlor_Soln 20%,1312000C0AAASAS,13.05599,4,0
2019-01-01,Amorolfine HCl_Nail Lacquer Kit 5% 5ml,1310020A0AAAAAA,80.18914000000001,11,0
2019-01-01,Diclofenac Sod_Medic Plastr 140mg,1003020U0AAAJAJ,41.81408,4,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,241.12981000000002,5,0
2019-01-01,Fluocinolone Aceton_Oint 0.025%,1304000N0AABBBB,15.41973,8,0
2019-01-01,Metronidazole_Crm 0.75%,1310012K0AAAXAX,85.83539999999999,12,0
2019-01-01,Capsaicin_Crm 0.075%,1003020AAAAAAAA,81.26876,162,0
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,160.39677,38,0
2019-01-01,Adapalene_Crm 0.1%,1306010H0AAABAB,106.75867,7,0
2019-01-01,Malathion_Aq Lot 0.5%,1310040M0AAADAD,27.618630000000003,2,2
2019-01-01,Heparinoid_Gel 0.3%,1314000H0AAABAB,11.14713,84,0
2019-01-01,Fluorouracil_Crm 5%,1308010Y0AAAAAA,183.26596,40,0
2019-01-01,Permethrin_Creme Rinse 1%,1310040Q0AAAAAA,20.43789,3,3
2019-01-01,Hydrocort_Oint 0.5%,1304000V0AABBBB,11.05119,364,0
2019-01-01,Glutaraldehyde_Soln 10%,1307000F0AAAAAA,7.69746,1,0
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,6.68578,1480,0
2019-01-01,Mag Sulf_Paste,1310050M0AAAAAA,0.53935,3,0
2019-01-01,Pot Permanganate_Cutaneous Soln Tab400mg,1311060Q0AAACAC,16.79121,2,0
2019-01-01,Calamine Aq_Crm,1303000D0AAABAB,18.66831,35,0
2019-01-01,Selenium Sulfide_Shampoo 2.5%,1309000S0AAABAB,3.51464,0,10
2019-01-01,Betameth Val_Crm 0.025% (1 in 4),1304000F0AAABAB,79.24896,52,0
2019-01-01,Betameth_Foam Aero 0.1% 100g,1304000F0AABFBF,45.284400000000005,0,3
2019-01-01,Betameth Val_Crm 0.025% (1 in 4),1304000F0AAABAB,32.29672,363,0
2019-01-01,Lactic Acid/Salic Acid_Paint 16.7/16.7%,1307000M0AAAWAW,7.960459999999999,2,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,26.39979,66,0
2019-01-01,Diclofenac Sod_Medic Plastr 140mg,1003020U0AAAJAJ,33.60411,3,0
2019-01-01,Adapalene_Crm 0.1%,1306010H0AAABAB,213.62893000000003,13,0
2019-01-01,Clindamycin Phos_Lot 1%,1306010F0AAABAB,47.2367,7,0
2019-01-01,Cetomacrogol_Crm (For A) BP 1988,1301010D0AAAAAA,40.5663,12,0
2019-01-01,Surg_Spt,1311010A0AAABAB,7.65113,16,0
2019-01-01,Tretinoin/Erythromycin_Soln 0.025%/4%,1306010I0AAAFAF,26.18617,2,0
2019-01-01,Lido_Oint 5%,1502010I0AAAEAE,45.90002,2,0
2019-01-01,Selenium Sulfide_Shampoo 2.5%,1309000S0AAABAB,16.313789999999997,0,2
2019-01-01,Hydrocort_Oint 0.5%,1304000V0AABBBB,82.80956,9,0
2019-01-01,Lido/Hydrocort Acet_Oint 5%/0.275%,0107020J0AAAGAG,35.06246,10,0
2019-01-01,Metronidazole_Crm 0.75%,1310012K0AAAXAX,58.22597,7,0
2019-01-01,Amorolfine HCl_Nail Lacquer Kit 5% 5ml,1310020A0AAAAAA,32.0583,74,0
2019-01-01,Sod Fusidate_Oint 2%,1310012Q0AAAAAA,8.47094,22,0
2019-01-01,Miconazole Nit_Dust Pdr 2%,1310020N0AAABAB,27.467149999999997,7,0
2019-01-01,Malathion_Aq Lot 0.5%,1310040M0AAADAD,11.86173,1,1
2019-01-01,NystatinChlorhexHCl/Hydrocort_1%/0.5%Crm,1304000V0AACFCF,9.8198,30,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,150.08772,2,0
2019-01-01,Silver Sulfadiazine_Crm 1%,1310011Y0AAAAAA,3.55792,1,0
2019-01-01,Selenium Sulfide_Shampoo 2.5%,1309000S0AAABAB,14.67097,0,4
2019-01-01,Urea_Lot 10%,1302010U0AAAMAM,36.81346,2,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,38.10054,90,0
2019-01-01,Coal Tar_Shampoo 4%,1309000C0AABCBC,9.64657,0,3
2019-01-01,Olive Oil_Liq,190605000AACACA,0.44756,6,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,518.18205,22,0
2019-01-01,Liq Paraf/Wte Soft Paraf_Oint 5%/95%,130201000AAA3A3,8.341000000000001,4,0
2019-01-01,Polymyxin / Bacitracin_Oint,1310011W0AAABAB,45.39882,2,0
2019-01-01,Salic Acid_Oint 50%,1307000M0AAAEAE,3.61361,43,0
2019-01-01,Paraf_Soft Wte (S),1302010N0AAAAAA,10.25503,4,0
2019-01-01,Pot Permanganate_Cutaneous Soln Tab400mg,1311060Q0AAACAC,5.95871,1,0
2019-01-01,Arnica Montana_Gel,1003020ADAAAAAA,3.72499,6,0
2019-01-01,Calcipotriol_Scalp Soln 50mcg/ml,1305020D0AAACAC,528.54931,0,5
2019-01-01,Diclofenac Sod_Medic Plastr 140mg,1003020U0AAAJAJ,83.40647,10,0
2019-01-01,Lactic Acid/Salic Acid_Paint 16.7/16.7%,1307000M0AAAWAW,7.9728699999999995,6,0
2019-01-01,Hydrocort_Oint 0.5%,1304000V0AABBBB,27.62799,25,0
2019-01-01,Betameth Val_Crm 0.025% (1 in 4),1304000F0AAABAB,46.952239999999996,28,0
2019-01-01,Hydrocort_Crm 0.1%,1304000V0AAAWAW,20.47205,8,0
2019-01-01,Hydrocort_Crm 0.1%,1304000V0AAAWAW,21.11246,8,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,49.88831,30,0
2019-01-01,Betameth Val/Neomycin Sulf_Oint0.1/0.5%,1304000F0AACECE,194.02,4,0
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,300.61219,78,0
2019-01-01,Adapalene/Benzoyl Per_Gel 0.1%/2.5%,1306010Z0AAAAAA,163.21492,96,0
2019-01-01,Calcipotriol/Betameth_Foam 50mcg/0.5mg/g,1305020D0AAAIAI,221.03540999999998,200,0
2019-01-01,Diclofenac Sod_Medic Plastr 140mg,1003020U0AAAJAJ,19.57566,2,0
2019-01-01,Terbinafine HCl_Soln 1%,131002030AAADAD,31.76745,2,0
2019-01-01,Urea/Lauromacrogols_Crm 5%/3%,1302010U0AAANAN,26.48013,6,0
2019-01-01,Mupirocin_Crm 2%,1310011M0AAABAB,53.83903,11,0
2019-01-01,Ketoconazole_Crm 2%,1310020L0AAAAAA,19.68913,6,0
2019-01-01,Betameth Diprop/Clotrimazole_Crm0.064/1%,1304000D0AACACA,35.35634,224,0
2019-01-01,Calcipotriol/Betameth_Foam 50mcg/0.5mg/g,1305020D0AAAIAI,157.5139,6,0
2019-01-01,Testosterone_Gel 2% (10mg per actuation),0604020K0AABMBM,372.65153,9,0
2019-01-01,Paraf_Soft Yellow (S),1302010M0AAAAAA,291.61169,2,0
2019-01-01,Adapalene/Benzoyl Per_Gel 0.1%/2.5%,1306010Z0AAAAAA,163.23972,196,0
2019-01-01,Chlorhex Glucon_Soln 0.5%,1311020L0AAALAL,2.06151,6,0
2019-01-01,Cetomacrogol_Crm (For A) BP 1988,1301010D0AAAAAA,73.91292,102,0
2019-01-01,Sod Fusidate_Oint 2%,1310012Q0AAAAAA,7.4871099999999995,32,0
2019-01-01,Zn & Castor Oil_Oint,1302020E0AAACAC,49.50146,100,0
2019-01-01,Azelaic Acid_Gel 15%,1306010B0AAABAB,13.90989,692,0
2019-01-01,Clindamycin Phos_Lot 1%,1306010F0AAABAB,66.03466,2,0
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,33.37931,4,0
2019-01-01,Betameth Val_Crm 0.025% (1 in 4),1304000F0AAABAB,14.667929999999998,216,0
2019-01-01,Clobetasol Prop_Shampoo 500mcg/g,1304000G0AACDCD,17.0099,0,198
2019-01-01,Tacrolimus_Oint 0.03%,1305030C0AAACAC,140.18135,8,0
2019-01-01,Benzoyl Per/Clindamycin Phos_Gel 3%/1%,1306010Y0AAABAB,146.43713000000002,14,0
2019-01-01,Dimeticone/Benzalk Chlor_Crm 22%/0.1%,1302020D0AAACAC,13.94709,30,0
2019-01-01,Metronidazole_Crm 0.75%,1310012K0AAAXAX,30.69087,205,0
2019-01-01,Hydrocort But_Crm 0.1%,1304000W0AAAAAA,27.47941,2,0
2019-01-01,Paraf_Soft Wte (S),1302010N0AAAAAA,1.89751,4,0
2019-01-01,Mometasone Fur_Scalp Lot 0.1%,1304000Y0AABBBB,52.64461,0,3
2019-01-01,Cinchocaine HCl/Hydrocort_Oint 0.5%/0.5%,0107020J0AAAEAE,86.46023,28,0
2019-01-01,Urea_Lot 10%,1302010U0AAAMAM,51.558679999999995,3,0
2019-01-01,Capsaicin_Crm 0.075%,1003020AAAAAAAA,108.32114,5,0
2019-01-01,Lido_Crm 4%,1502010I0AAAKAK,41.4882,3,0
2019-01-01,Wool Fat Hydrous_(S),1301010I0AAAAAA,46.00836,3,0
2019-01-01,Calcipotriol/Betameth_Foam 50mcg/0.5mg/g,1305020D0AAAIAI,405.25431,22,0
2019-01-01,Calamine Aq_Crm,1303000D0AAABAB,3.9941500000000003,10,0
2019-01-01,Sod Fusidate_Oint 2%,1310012Q0AAAAAA,59.949209999999994,6,0
2019-01-01,Lactic Acid/Salic Acid_Paint 16.7/16.7%,1307000M0AAAWAW,7.98527,32,0
2019-01-01,Lido_Oint 5%,1502010I0AAAEAE,17.54207,3,0
2019-01-01,Urea_Lot 10%,1302010U0AAAMAM,17.77505,2,0
2019-01-01,Liq Paraf Light/Wte Soft Paraf_Crm 6/15%,130201000AACDCD,14.726659999999999,20,0
2019-01-01,Betameth Val/Clioquinol_Crm 0.1%/3%,1304000F0AACACA,324.80224,4,0
2019-01-01,Dimeticone/Benzalk Chlor_Crm 22%/0.1%,1302020D0AAACAC,5.75459,36,0
2019-01-01,Amorolfine HCl_Nail Lacquer Kit 5% 5ml,1310020A0AAAAAA,58.82934,80,0
2019-01-01,Malathion_Aq Lot 0.5%,1310040M0AAADAD,26.34091,3,3
2019-01-01,Amorolfine HCl_Nail Lacquer Kit 5% 5ml,1310020A0AAAAAA,53.393299999999996,2,0
2019-01-01,Urea/Lauromacrogols_Crm 5%/3%,1302010U0AAANAN,44.384100000000004,6,0
2019-01-01,Betameth Diprop_Scalp Lot 0.05%,1304000D0AABCBC,7.23955,0,13
2019-01-01,Adapalene_Crm 0.1%,1306010H0AAABAB,106.77107000000001,2,0
2019-01-01,Hydrocort_Crm 0.1%,1304000V0AAAWAW,13.18289,16,0
2019-01-01,Liq Paraf/Wte Soft Paraf_Oint 5%/95%,130201000AAA3A3,27.37427,8,0
2019-01-01,Urea_Crm 5%,1302010U0AAAKAK,8.95765,36,0
2019-01-01,Calamine_Lot,1303000D0AAACAC,7.118970000000001,12,0
2019-01-01,Lido_Spy 10% 50ml S/F,1502010I0AAACAC,116.78578,2,0
2019-01-01,Fluocinolone Aceton_Crm 0.025%,1304000N0AAABAB,14.74827,2,0
2019-01-01,Hydrocort_Crm 0.1%,1304000V0AAAWAW,12.35372,3,0
2019-01-01,Amorolfine HCl_Nail Lacquer Kit 5% 5ml,1310020A0AAAAAA,80.16435000000001,9,0
2019-01-01,Hydrocort_Oint 0.5%,1304000V0AABBBB,33.12878,64,0
2019-01-01,Urea/Lactic Acid_Crm 10%/5%,1302010U0AAAEAE,67.36192,4,0
2019-01-01,Olive Oil_Liq,190605000AACACA,0.61462,2,0
2019-01-01,Calcipotriol/Betameth_Foam 50mcg/0.5mg/g,1305020D0AAAIAI,184.19411,20,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,215.76665000000003,12,0
2019-01-01,Liq Paraf Light_Gel 70%,1302011L0AAAHAH,29.397640000000003,4,0
2019-01-01,Urea_Lot 10%,1302010U0AAAMAM,110.46517,5,0
2019-01-01,Metronidazole_Crm 0.75%,1310012K0AAAXAX,45.924749999999996,7,0
2019-01-01,Calcipotriol/Betameth_Foam 50mcg/0.5mg/g,1305020D0AAAIAI,257.88911,126,0
2019-01-01,Hydrocort_Oint 0.5%,1304000V0AABBBB,55.20637,18,0
2019-01-01,Betameth Diprop/Salic Acid_Oint 0.05/3%,1304000D0AABBBB,25.87067,32,0
2019-01-01,Calamine Aq_Crm,1303000D0AAABAB,11.98246,45,0
2019-01-01,Menthol In Aq_Crm 0.5%,1303000AAAAAAAA,74.61387,5,0
2019-01-01,Mometasone Fur_Scalp Lot 0.1%,1304000Y0AABBBB,28.36427,0,3
2019-01-01,Dimeticone/Benzalk Chlor_Crm 22%/0.1%,1302020D0AAACAC,12.325949999999999,12,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,759.9614799999999,26,0
2019-01-01,Urea_Crm 5%,1302010U0AAAKAK,63.72046,1,0
2019-01-01,Alum Chlor_Soln 20%,1312000C0AAASAS,4.6717,41,0
2019-01-01,Clobetasol Prop_Shampoo 500mcg/g,1304000G0AACDCD,25.502449999999996,0,44
2019-01-01,Calamine Aq_Crm,1303000D0AAABAB,14.68656,35,0
2019-01-01,Fluorouracil_Crm 5%,1308010Y0AAAAAA,183.24116,6,0
2019-01-01,Betameth Diprop_Oint 0.05%,1304000D0AABABA,12.04119,1,0
2019-01-01,Lido HCl 2%/Chlorhex_Gel 6ml Pfs,1502010J0AABQBQ,23.47286,2,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,126.9274,21,0
2019-01-01,Calcipotriol/Betameth_Foam 50mcg/0.5mg/g,1305020D0AAAIAI,368.36341,36,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,431.4465,5,0
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,127.00506000000001,34,0
2019-01-01,Silver Sulfadiazine_Crm 1%,1310011Y0AAAAAA,14.31827,8,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,38.13165,10,0
2019-01-01,Ketoconazole_Crm 2%,1310020L0AAAAAA,23.68648,78,0
2019-01-01,Hydrocort/Crotamiton_Crm 0.25%/10%,1304000V0AAAJAJ,20.1904,8,0
2019-01-01,Metronidazole_Crm 0.75%,1310012K0AAAXAX,88.90445000000001,11,0
2019-01-01,Zn & Castor Oil_Oint,1302020E0AAACAC,4.93775,35,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,38.11925,9,0
2019-01-01,Mag Sulf_Paste,1310050M0AAAAAA,4.60361,12,0
2019-01-01,Menthol In Aq_Crm 1%,1303000AAAAABAB,37.56845,5,0
2019-01-01,Betameth Val/Clioquinol_Oint 0.1%/3%,1304000F0AACDCD,36.08638,28,0
2019-01-01,Betameth/Salic Acid_Scalp Applic 0.05/2%,1304000D0AABDBD,37.52197,0,44
2019-01-01,Cetomacrogol_Crm (For A) BP 1988,1301010D0AAAAAA,137.70095,468,0
2019-01-01,Diflucortolone Val_Oily Crm 0.1%,1304000L0AAABAB,4.60673,67,0
2019-01-01,Urea_Crm 5%,1302010U0AAAKAK,141.67262,6,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,483.60847,16,0
2019-01-01,Clindamycin Phos_Gel 1%,1306010F0AAADAD,48.263760000000005,3,0
2019-01-01,Calcipotriol_Scalp Soln 50mcg/ml,1305020D0AAACAC,581.41043,0,12
2019-01-01,Cinchocaine HCl/Hydrocort_Oint 0.5%/0.5%,0107020J0AAAEAE,57.631879999999995,25,0
2019-01-01,Dimeticone_Lot 4%,1310040V0AAAAAA,6.11345,30,0
2019-01-01,Olive Oil_Liq,190605000AACACA,0.09281,1,0
2019-01-01,Silver Sulfadiazine_Crm 1%,1310011Y0AAAAAA,14.31828,2,0
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,40.06509,24,0
2019-01-01,Betameth Val_Crm 0.025% (1 in 4),1304000F0AAABAB,46.96464,16,0
2019-01-01,Betameth Val/Clioquinol_Oint 0.1%/3%,1304000F0AACDCD,180.46911,6,0
2019-01-01,Liq Paraf Light/Wte Soft Paraf_Crm 6/15%,130201000AACDCD,28.41372,2,0
2019-01-01,Fluocinolone Aceton_Crm 0.00625%,1304000N0AAADAD,4.49223,8,0
2019-01-01,Permethrin_Creme Rinse 1%,1310040Q0AAAAAA,14.135760000000001,3,3
2019-01-01,Hydrocort/Oxytetracycline HCl_Oint 1%/3%,1304000V0AACMCM,18.62488,12,0
2019-01-01,Cinchocaine HCl/Hydrocort_Oint 0.5%/0.5%,0107020J0AAAEAE,211.28384,21,0
2019-01-01,Paraf_Soft Yellow (S),1302010M0AAAAAA,4.60566,4,0
2019-01-01,Betameth_Foam Aero 0.1% 100g,1304000F0AABFBF,18.11128,0,16
2019-01-01,Clobetasol Prop_Scalp Applic 0.05%,1304000G0AABBBB,9.6837,0,714
2019-01-01,Paraf_Soft Yellow (S),1302010M0AAAAAA,0.07425,1,0
2019-01-01,Dimeticone/Benzalk Chlor_Crm 22%/0.1%,1302020D0AAACAC,4.925420000000001,76,0
2019-01-01,Adapalene/Benzoyl Per_Gel 0.1%/2.5%,1306010Z0AAAAAA,471.56765,46,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,310.88939,156,0
2019-01-01,Sod Fusidate_Oint 2%,1310012Q0AAAAAA,7.46231,2,0
2019-01-01,Tioconazole_Medic Nail Lacquer 283mg/ml,1310020T0AAAAAA,133.42443,12,0
2019-01-01,Betameth Diprop/Salic Acid_Oint 0.05/3%,1304000D0AABBBB,29.16864,4,0
2019-01-01,Selenium Sulfide_Shampoo 2.5%,1309000S0AAABAB,1.99552,0,1
2019-01-01,Salic Acid_Oint 50%,1307000M0AAAEAE,8.26675,94,0
2019-01-01,Betameth Diprop/Salic Acid_Oint 0.05/3%,1304000D0AABBBB,39.9105,12,0
2019-01-01,Capsaicin_Crm 0.075%,1003020AAAAAAAA,216.64229,10,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,14.65553,32,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,111.49607999999999,32,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,126.89019,96,0
2019-01-01,Benzoyl Per/Clindamycin Phos_Gel 3%/1%,1306010Y0AAABAB,97.62888000000001,10,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,190.35388999999998,3,0
2019-01-01,Calcipotriol_Scalp Soln 50mcg/ml,1305020D0AAACAC,264.25605,0,8
2019-01-01,Clobetasol Prop_Scalp Applic 0.05%,1304000G0AABBBB,47.87393,0,3
2019-01-01,Calcitriol_Oint 0.0003%,1305020W0AAAAAA,83.87374,5,0
2019-01-01,Calcipotriol_Scalp Soln 50mcg/ml,1305020D0AAACAC,845.67889,0,8
2019-01-01,Menthol In Aq_Crm 1%,1303000AAAAABAB,52.27023,2,0
2019-01-01,Calcipotriol_Scalp Soln 50mcg/ml,1305020D0AAACAC,475.70058,0,30
2019-01-01,Sod Bicarb_(S),0101012B0AAAPAP,8.32868,4,0
2019-01-01,Fluticasone Prop_Crm 0.05%,1304000S0AAAAAA,2.1069,2,0
2019-01-01,Azelaic Acid_Gel 15%,1306010B0AAABAB,27.807380000000002,99,0
2019-01-01,Soya Oil_Bath Oil 84.75%,130201100AAAAAA,34.99124,3,0
2019-01-01,Calamine_Lot,1303000D0AAACAC,2.6586399999999997,8,0
2019-01-01,Pot Permanganate_Cutaneous Soln Tab400mg,1311060Q0AAACAC,62.68819,4,0
2019-01-01,Salic Acid/Lactic Acid_Paint 16.7%/15%,1307000M0AABYBY,8.37813,12,0
2019-01-01,Fluocinolone Aceton_Gel 0.025%,1304000N0AABDBD,65.16228000000001,5,0
2019-01-01,Pot Permanganate_Cutaneous Soln Tab400mg,1311060Q0AAACAC,53.625330000000005,10,0
2019-01-01,Clindamycin Phos_Lot 1%,1306010F0AAABAB,47.2243,6,0
2019-01-01,Menthol In Aq_Crm 0.5%,1303000AAAAAAAA,44.746,3,0
2019-01-01,Benzoyl Per/Clindamycin Phos_Gel 3%/1%,1306010Y0AAABAB,231.89496000000003,28,0
2019-01-01,Azelaic Acid_Gel 15%,1306010B0AAABAB,13.89749,209,0
2019-01-01,Clobetasol Prop_Scalp Applic 0.05%,1304000G0AABBBB,34.73753,0,2
2019-01-01,Salicylic Acid/Mucopolysac_Gel 2%/0.2%,1003020W0AAAAAA,46.80047,224,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,587.23,90,0
2019-01-01,Adapalene/Benzoyl Per_Gel 0.1%/2.5%,1306010Z0AAAAAA,54.39257,82,0
2019-01-01,Salic Acid_Gel 26%,1307000M0AABMBM,14.66473,2,0
2019-01-01,Urea_Crm 5%,1302010U0AAAKAK,44.8977,4,0
2019-01-01,Ketoconazole_Crm 2%,1310020L0AAAAAA,43.38801,8,0
2019-01-01,Penciclovir_Crm 1%,1310030L0AAAAAA,3.44655,77,0
2019-01-01,Fluocinolone Aceton_Crm 0.0025%,1304000N0AAAEAE,8.51423,12,0
2019-01-01,Coal Tar_Ext Shampoo 5%,1309000C0AAATAT,45.92177,0,5
2019-01-01,Nystatin/ChlorhexAcet/Hydrocort_1%1%Oint,1304000V0AACNCN,19.65201,2,0
2019-01-01,Cetomacrogol_Crm (For A) BP 1988,1301010D0AAAAAA,5.424530000000001,12,0
2019-01-01,Menthol In Aq_Crm 1%,1303000AAAAABAB,107.78579,7,0
2019-01-01,Mometasone Fur_Scalp Lot 0.1%,1304000Y0AABBBB,16.2117,0,36
2019-01-01,Hydrocort_Oint 0.5%,1304000V0AABBBB,22.07759,192,0
2019-01-01,Salic Acid_Soln 26%,1307000M0AABABA,6.62081,13,0
2019-01-01,Dimeticone/Benzalk Chlor_Crm 22%/0.1%,1302020D0AAACAC,24.5403,6,0
2019-01-01,Cetrimide_Crm 0.5%,1310050D0AAAAAA,5.11721,3,0
2019-01-01,Heparinoid_Crm 0.3%,1314000H0AAAAAA,70.59848,19,0
2019-01-01,Adapalene/Benzoyl Per_Gel 0.1%/2.5%,1306010Z0AAAAAA,290.1268,32,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,2.92367,90,0
2019-01-01,Glycerol_Crm 40%,130201000AABXBX,7.44998,6,0
2019-01-01,Menthol In Aq_Crm 1%,1303000AAAAABAB,38.21503,16,0
2019-01-01,Heparinoid_Crm 0.3%,1314000H0AAAAAA,18.516550000000002,3,0
2019-01-01,Alum Chlor_Soln 20%,1312000C0AAASAS,12.12785,22,0
2019-01-01,Lactic Acid/Salic Acid_Paint 16.7/16.7%,1307000M0AAAWAW,7.99766,125,0
2019-01-01,Hydrocort_Crm 2.5%,1304000V0AAAFAF,55.50962,8,0
2019-01-01,Menthol In Aq_Crm 1%,1303000AAAAABAB,81.33068,8,0
2019-01-01,Urea/Lauromacrogols_Crm 5%/3%,1302010U0AAANAN,86.16011,12,0
2019-01-01,Betameth Val/Clioquinol_Crm 0.1%/3%,1304000F0AACACA,252.61708,2,0
2019-01-01,Olive Oil_Liq,190605000AACACA,1.84693,9,0
2019-01-01,Lido HCl 2%/Chlorhex_Gel 6ml Pfs,1502010J0AABQBQ,39.15863,6,0
2019-01-01,Pimecrolimus_Crm 1%,1305030B0AAAAAA,53.02204,76,0
2019-01-01,Clotrimazole_Spy 1% 40ml,1310020H0AAAEAE,26.33474,4,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,34.79009,1,0
2019-01-01,Betameth Val_Oint 0.025% (1 in 4),1304000F0AABBBB,29.311059999999998,6,0
2019-01-01,Urea_Lot 10%,1302010U0AAAMAM,36.85065,8,0
2019-01-01,Salic Acid_Oint 50%,1307000M0AAAEAE,24.25569,4,0
2019-01-01,Dimeticone/Benzalk Chlor_Crm 22%/0.1%,1302020D0AAACAC,16.3602,8,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,329.93185,4,0
2019-01-01,Betameth Diprop/Clotrimazole_Crm0.064/1%,1304000D0AACACA,23.57503,16,0
2019-01-01,Urea_Crm 5%,1302010U0AAAKAK,38.99468,4,0
2019-01-01,Alum Chlor_Soln 20%,1312000C0AAASAS,8.39357,1,0
2019-01-01,Fludroxycortide_Tape 7.5cm x 20cm,1304000T0AACECE,76.16388,54,0
2019-01-01,Permethrin_Creme Rinse 1%,1310040Q0AAAAAA,23.42652,6,6
2019-01-01,Capsaicin_Crm 0.075%,1003020AAAAAAAA,162.51272,10,0
2019-01-01,Fluocinonide_Crm 0.05%,1304000P0AAAAAA,19.76962,6,0
2019-01-01,Calcipotriol/Betameth_Gel 0.005%/0.05%,1305020D0AAAGAG,138.1703,12,0
