month,supplier,bnf_name,bnf_code,total_items,total_cost
2016-02-01,EMIS,Nutricia_preOp Liq                      ,090402000BBQFA0,4,342.09
2016-02-01,EMIS,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,11,3517.59
2016-02-01,TPP,Nutricia_preOp Liq                      ,090402000BBQFA0,4,320.72
2016-02-01,EMIS,Clarithromycin_I/V Inf 500mg Vl         ,0501050B0AAACAC,4,262.41
2016-02-01,TPP,Vancomycin HCl_Inj 500mg Vl             ,0501070U0AAACAC,1,121.48
2016-02-01,TPP,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,171,17028.340000000004
2016-02-01,EMIS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,37,3727.8500000000004
2016-02-01,TPP,Omeprazole_Inf 40mg Vl                  ,0103050P0AAAVAV,1,120.25
2016-02-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,126,1094.9399999999998
2016-02-01,EMIS,Ondemet_Tab 8mg                         ,0406000S0BCADAC,1,301.86
2016-02-01,TPP,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,5,66.55000000000001
2016-02-01,TPP,Phenytoin_Sod Inj 50mg/ml 5ml Amp       ,0408020T0AAAAAA,1,18.18
2016-02-01,TPP,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,4,641.2
2016-02-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,57,1457.4699999999998
2016-02-01,TPP,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,5,22.25
2016-02-01,INPS,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,1,20.79
2016-02-01,INPS,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,1,11.88
2016-02-01,INPS,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,1,4.45
2016-02-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml  ,0606020V0AAADAD,4,599.99
2016-02-01,TPP,Fluorouracil_Inj 50mg/ml 10ml Vl        ,0801030H0AAARAR,1,11.85
2016-02-01,EMIS,Omeprazole_Inf 40mg Vl                  ,0103050P0AAAVAV,1,168.28
2016-02-01,INPS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,7,391.74
2016-02-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,4,810.1099999999999
2016-02-01,EMIS,Ceftazidime Pentahyd_Inj 2g Vl          ,0501021H0AAACAC,2,128.2
2016-02-01,INPS,Clarithromycin_I/V Inf 500mg Vl         ,0501050B0AAACAC,1,122.45
2016-02-01,Microtest,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,1,55.21
2016-02-01,INPS,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,3,21.51
2016-02-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,22,1067.99
2016-02-01,TPP,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,23,2984.31
2016-02-01,Microtest,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,1,6.65
2016-02-01,TPP,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,5,54.22
2016-02-01,EMIS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,6,221.39
2016-02-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,12,681.8900000000001
2016-03-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,11,40.120000000000005
2016-03-01,Microtest,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,3,539.3
2016-03-01,Microtest,Cefuroxime Sod_Inj 750mg Vl             ,0501021J0AAABAB,4,196.1
2016-03-01,INPS,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,1,292.99
2016-03-01,TPP,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,1,90.73
2016-03-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,4,324.77
2016-03-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,27,1272.7200000000003
2016-03-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,16,259.94
2016-03-01,EMIS,Clarithromycin_I/V Inf 500mg Vl         ,0501050B0AAACAC,1,52.5
2016-03-01,TPP,Nutricia_preOp Liq                      ,090402000BBQFA0,5,105.56
2016-03-01,INPS,Promixin_Inj 1 000 000u Vl (Dry)        ,0501070I0BCABAB,1,166.63
2016-03-01,EMIS,Co-Amoxiclav_Inj 500mg/100mg Vl         ,0501013K0AAAEAE,2,25.64
2016-03-01,TPP,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,2,35.65
2016-03-01,TPP,Fluclox Sod_Inj 500mg Vl                ,0501012G0AAADAD,1,18.26
2016-03-01,EMIS,Emtricitabine/Tenofovir_Tab 200mg/245mg ,0503010AAAAAAAA,3,1271.53
2016-03-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,10,1875.1299999999997
2016-03-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,5,126.36999999999999
2016-03-01,Microtest,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,6,199.17
2016-03-01,EMIS,Fluclox Sod_Inj 500mg Vl                ,0501012G0AAADAD,2,77.22999999999999
2016-03-01,Microtest,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,1,44.35
2016-03-01,TPP,Rapifen Intensive Care_Inj 5mg/1ml Amp  ,1501043A0BBADAD,1,21.48
2016-03-01,EMIS,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,2,255.87
2016-03-01,TPP,Tazocin_Inj 4.5g Vl                     ,0501014S0BBABAB,1,210.65
2016-03-01,EMIS,Rapifen Intensive Care_Inj 5mg/1ml Amp  ,1501043A0BBADAD,1,64.4
2016-03-01,EMIS,Amikacin_Inj 250mg/ml 2ml Vl            ,0501040C0AAAAAA,13,5807.59
2016-03-01,Microtest,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,1,177.56
2016-03-01,TPP,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,11,3467.38
2016-03-01,TPP,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,6,158.09
2016-03-01,TPP,Cefuroxime Sod_Inj 250mg Vl             ,0501021J0AAAAAA,2,195.14
2016-03-01,EMIS,Piperacillin/Tazobactam_Inj 4g/0.5g Vl  ,0501014S0AAABAB,8,3892.35
2016-03-01,INPS,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,2,57.3
2016-03-01,TPP,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,11,136.31
2016-03-01,EMIS,Cefotaxime Sod_Inj 500mg Vl             ,0501021D0AAAAAA,2,10.27
2016-03-01,Microtest,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,1,78.69
2016-03-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,155,1164.9900000000002
2016-03-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,34,2504.72
2016-03-01,INPS,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,6,487.15
2016-03-01,Microtest,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,1,27.78
2016-03-01,INPS,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,1,26.62
2016-03-01,TPP,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,3,23.75
2016-03-01,EMIS,Vancomycin HCl_Inj 1g Vl                ,0501070U0AAAFAF,3,333.13
2016-03-01,INPS,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,137.06
2016-03-01,Microtest,Amoxicillin Sod_Inj 1g Vl               ,0501013C0AAAEAE,1,1.13
2016-03-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,17,1567.1000000000001
2016-03-01,INPS,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,5,331.49
2016-03-01,TPP,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,22,322.3900000000001
2016-03-01,TPP,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,7,102.94000000000001
2016-03-01,INPS,Piperacillin/Tazobactam_Inj 4g/0.5g Vl  ,0501014S0AAABAB,1,438.5
2016-03-01,TPP,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,5,476.21
2016-03-01,EMIS,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,3,62.28
2016-03-01,INPS,Chirocaine_Inj 5mg/ml 10ml Amp          ,1502010V0BBABAB,8,12.0
2016-03-01,EMIS,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,8,1946.24
2016-03-01,TPP,Vancomycin HCl_Inj 1g Vl                ,0501070U0AAAFAF,2,134.24
2016-03-01,TPP,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,16,1385.02
2016-03-01,EMIS,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,7,553.94
2016-03-01,EMIS,Ceftazidime Pentahyd_Inj 500mg Vl       ,0501021H0AAAAAA,1,4.09
2016-03-01,EMIS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,6,717.8
2016-03-01,TPP,Emtricitabine/Tenofovir_Tab 200mg/245mg ,0503010AAAAAAAA,1,11.09
2016-03-01,TPP,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,1,1336.64
2016-03-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,6,858.44
2016-03-01,EMIS,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,6,53.23
2016-03-01,EMIS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,9,2121.35
2016-03-01,Microtest,Nutricia_preOp Liq                      ,090402000BBQFA0,2,85.56
2016-03-01,INPS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,17,1979.8400000000001
2016-03-01,EMIS,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,12,4672.639999999999
2016-03-01,INPS,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,2,58.9
2016-03-01,EMIS,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,2,250.63
2016-03-01,EMIS,Nutricia_preOp Liq                      ,090402000BBQFA0,3,256.63
2016-03-01,TPP,Oxytocin_Inj 10u/ml 1ml Amp             ,0701010T0AAACAC,1,2.64
2016-03-01,INPS,Amikacin_Inj 250mg/ml 2ml Vl            ,0501040C0AAAAAA,1,622.16
2016-03-01,Microtest,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,6,636.76
2016-03-01,TPP,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,12,470.1700000000001
2016-03-01,INPS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,37,331.83
2016-03-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,11,2812.6800000000003
2016-03-01,INPS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,10,195.84
2016-03-01,INPS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,1,88.78
2016-03-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,14,615.2399999999999
2016-03-01,TPP,Vancomycin HCl_Inj 500mg Vl             ,0501070U0AAACAC,1,289.28
2016-03-01,EMIS,Vancomycin HCl_Inj 500mg Vl             ,0501070U0AAACAC,2,382.32
2016-03-01,EMIS,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,5,36.93
2016-03-01,EMIS,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,51,2669.86
2016-03-01,TPP,Co-Amoxiclav_Inj 1g/200mg Vl            ,0501013K0AAAFAF,1,6.0
2016-03-01,INPS,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,1,86.93
2016-03-01,TPP,Ondemet_Tab 8mg                         ,0406000S0BCADAC,3,503.23
2016-03-01,EMIS,Noxafil_Oral Susp 40mg/ml               ,0502010A0BBAAAA,18,63656.56
2016-03-01,EMIS,Methotrexate_Inj 25mg/ml 2ml Vl         ,0801030P0AAANAN,5,120.81
2016-03-01,TPP,Efavirenz_Tab 600mg                     ,0503010D0AAADAD,1,185.4
2016-03-01,Microtest,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,1,660.06
2016-03-01,EMIS,Chirocaine_Inj 2.5mg/ml 10ml Amp        ,1502010V0BBAAAA,2,3.92
2016-03-01,EMIS,Toradol_Inj 30mg/ml 1ml Amp             ,1501042E0BBAAAA,1,55.68
2016-03-01,TPP,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,8,91.17999999999999
2016-03-01,INPS,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,1,5.67
2016-03-01,TPP,Botox_Inj Pdr 50u Vl                    ,0409030B0BCABAD,1,123.65
2016-03-01,INPS,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,4,1288.9099999999999
2016-03-01,EMIS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,42,4811.95
2016-03-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,21,475.35
2016-03-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl   ,0408010A0AAAJAJ,2,235.72
2016-03-01,TPP,Amikacin_Inj 250mg/ml 2ml Vl            ,0501040C0AAAAAA,6,3519.07
2016-03-01,INPS,Daptomycin_I/V Inf 500mg Vl (Dry)       ,0501070Y0AAABAB,3,4919.219999999999
2016-03-01,EMIS,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,1,27.64
2016-03-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,47,3475.370000000001
2016-03-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,41,3006.56
2016-03-01,TPP,Adren_Inj 1/10 000 10ml Pfs             ,0207030A0AAABAB,3,267.13
2016-03-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,126,855.7
2016-03-01,EMIS,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,2,303.69
2016-03-01,EMIS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,238,24584.26
2016-03-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml  ,0606020V0AAADAD,1,138.86
2016-03-01,EMIS,Botox_Inj Pdr 50u Vl                    ,0409030B0BCABAD,1,76.73
2016-03-01,INPS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,3,181.79999999999998
2016-03-01,TPP,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,5,940.9200000000001
2016-03-01,INPS,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,3,93.24
2016-03-01,INPS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,6,142.48999999999998
2016-03-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,3,68.19999999999999
2016-03-01,Microtest,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,2,16.02
2016-03-01,EMIS,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,3,66.99
2016-03-01,TPP,Ciprofloxacin_I/V Inf 2mg/ml 200ml Bag  ,0501120L0AABFBF,1,185.15
2016-03-01,TPP,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,159,14981.670000000002
2016-03-01,INPS,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,1,170.88
2016-03-01,INPS,Fluclox Sod_Inj 1g Vl                   ,0501012G0AAAEAE,1,90.73
2016-03-01,TPP,Calc Folinate_Inj 7.5mg/ml 2ml Amp      ,0801000I0AAAGAG,2,115.74
2016-03-01,INPS,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,1,383.79
2016-03-01,INPS,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,1,27.78
2016-03-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,49,1877.1
2016-03-01,Microtest,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,4,181.81
2016-03-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,23,1463.9800000000002
2016-03-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,2,37.32
2016-03-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,10,2383.4300000000003
2016-03-01,EMIS,Daptomycin_I/V Inf 350mg Vl (Dry)       ,0501070Y0AAAAAA,1,344.36
2016-03-01,INPS,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,3,794.4000000000001
2016-03-01,INPS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,5,218.68
2016-03-01,EMIS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,13,202.68999999999997
2016-03-01,INPS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,2,165.7
2016-03-01,EMIS,Ceftazidime Pentahyd_Inj 3g Vl          ,0501021H0AAAHAH,1,572.3
2016-03-01,EMIS,Amoxicillin Sod_Inj 1g Vl               ,0501013C0AAAEAE,2,21.43
2016-03-01,EMIS,Ceftazidime Pentahyd_Inj 2g Vl          ,0501021H0AAACAC,4,1344.3899999999999
2016-03-01,EMIS,Calc Folinate_Inj 10mg/ml 10ml Vl       ,0801000I0AAATAT,1,129.38
2016-04-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,13,2226.1400000000003
2016-04-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry)       ,0501022B0AAAAAA,21,4774.38
2016-04-01,INPS,Chirocaine_Inj 5mg/ml 10ml Amp          ,1502010V0BBABAB,4,6.0
2016-04-01,Microtest,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,1,44.34
2016-04-01,TPP,Cefuroxime Sod_Inj 750mg Vl             ,0501021J0AAABAB,1,65.09
2016-04-01,TPP,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,18,452.35
2016-04-01,EMIS,Botox_Inj Pdr 200u Vl                   ,0409030B0BCACAG,1,255.78
2016-04-01,TPP,Botox_Inj 100u Vl                       ,0409030B0BCAAAE,2,307.78
2016-04-01,Microtest,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,6,199.12
2016-04-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,48,4365.07
2016-04-01,INPS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,13,916.5
2016-04-01,EMIS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,5,186.88
2016-04-01,TPP,Co-Amoxiclav_Inj 500mg/100mg Vl         ,0501013K0AAAEAE,2,55.18000000000001
2016-04-01,EMIS,Viridal Duo_S/Pack Inj 40mcg Cart       ,0704050B0BCAIBN,2,110.47
2016-04-01,TPP,Ondemet_Tab 8mg                         ,0406000S0BCADAC,3,543.43
2016-04-01,TPP,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,1,82.78
2016-04-01,INPS,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,3,263.51
2016-04-01,TPP,Piperacillin/Tazobactam_Inj 4g/0.5g Vl  ,0501014S0AAABAB,1,438.38
2016-04-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart       ,0704050B0BCAHBM,13,540.4699999999999
2016-04-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,44,3302.28
2016-04-01,EMIS,Amikacin_Inj 250mg/ml 2ml Vl            ,0501040C0AAAAAA,5,1350.5300000000002
2016-04-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl          ,0501021H0AAABAB,1,170.83
2016-04-01,EMIS,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,6,151.91
2016-04-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,127,795.8700000000001
2016-04-01,TPP,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,1,110.14
2016-04-01,EMIS,Meropenem_Inj 1g Vl (Dry)               ,0501022A0AAABAB,4,1813.63
2016-04-01,INPS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,41,320.37000000000006
2016-04-01,INPS,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,1,132.42
2016-04-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,7,114.24
2016-04-01,INPS,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,1,133.37
2016-04-01,Microtest,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,6,580.02
2016-04-01,INPS,Clarithromycin_I/V Inf 500mg Vl         ,0501050B0AAACAC,1,122.44
2016-04-01,INPS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,14,1606.15
2016-04-01,INPS,Amoxicillin Sod_Inj 500mg Vl            ,0501013C0AAADAD,7,231.91000000000003
2016-04-01,EMIS,Chirocaine_Inj 2.5mg/ml 10ml Amp        ,1502010V0BBAAAA,1,1.3
2016-04-01,EMIS,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,137.02
2016-04-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl            ,0501021G0AAABAB,12,75.59
2016-04-01,Microtest,Esomeprazole_I/V Inf 40mg Vl (Dry)      ,0103050E0AAACAC,3,224.22
2016-04-01,TPP,Tazocin_Inj 4.5g Vl                     ,0501014S0BBABAB,2,491.37
2016-04-01,EMIS,Cefotaxime Sod_Inj 500mg Vl             ,0501021D0AAAAAA,1,5.55
2016-04-01,INPS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,3,90.91
2016-04-01,EMIS,Rapifen Intensive Care_Inj 5mg/1ml Amp  ,1501043A0BBADAD,1,42.93
2016-04-01,Microtest,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,3,550.34
2016-04-01,TPP,Promixin_Inj 1 000 000u Vl (Dry)        ,0501070I0BCABAB,1,166.57
2016-04-01,INPS,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,7,852.05
2016-04-01,EMIS,Vancomycin HCl_Inj 500mg Vl             ,0501070U0AAACAC,4,439.38
2016-04-01,EMIS,Calc Folinate_Inj 10mg/ml 10ml Vl       ,0801000I0AAATAT,1,129.35
2016-04-01,TPP,Omeprazole_Inf 40mg Vl                  ,0103050P0AAAVAV,2,480.94
2016-04-01,EMIS,Piperacillin/Tazobactam_Inj 4g/0.5g Vl  ,0501014S0AAABAB,4,602.46
2016-04-01,Microtest,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,1,45.44
2016-04-01,EMIS,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,247,26302.010000000002
2016-04-01,TPP,Adren_Inj 1/10 000 10ml Pfs             ,0207030A0AAABAB,2,38.17
2016-04-01,TPP,Cefotaxime Sod_Inj 500mg Vl             ,0501021D0AAAAAA,1,2.89
2016-04-01,EMIS,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp   ,1502010V0AAAAAA,6,69.36
2016-04-01,TPP,Calc Folinate_Inj 7.5mg/ml 2ml Amp      ,0801000I0AAAGAG,1,72.86
2016-04-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,2,162.34
2016-04-01,TPP,Cefotaxime Sod_Inj 1g Vl                ,0501021D0AAABAB,2,68.03
2016-04-01,INPS,Meropenem_Inj 500mg Vl (Dry)            ,0501022A0AAAAAA,1,572.69
2016-04-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl            ,1501010F0AAABAB,12,1225.5900000000001
2016-04-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,15,248.56
2016-04-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,2,68.17
2016-04-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart       ,0704050B0BCAGBL,24,1226.76
2016-04-01,Microtest,Cefuroxime Sod_Inj 750mg Vl             ,0501021J0AAABAB,8,388.55
2016-04-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp        ,1501041T0AAABAB,125,893.6699999999998
2016-04-01,EMIS,Ceftriaxone Sod_Inj 1g Vl               ,0501021G0AAACAC,49,2793.1099999999997
2016-04-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp  ,0304010G0AAAAAA,8,1316.71
2016-04-01,Microtest,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,1,35.51
2016-04-01,TPP,Gefitinib_Tab 250mg                     ,0801050AWAAAAAA,1,1872.39
2016-04-01,INPS,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,137.02
2016-04-01,TPP,Pantoprazole_Inj 40mg Vl                ,0103050R0AAACAC,8,1635.1999999999998
2016-04-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp    ,0211000P0AAAAAA,33,555.59
2016-04-01,TPP,Ceftriaxone Sod_Inj 2g Vl               ,0501021G0AAADAD,35,4011.7600000000007
2016-04-01,INPS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl      ,0501040H0AAAMAM,5,259.36
2016-04-01,TPP,Colistimeth Sod_Inj 1 000 000u Vl       ,0501070I0AAABAB,177,17630.31
2016-04-01,Microtest,Nutricia_preOp Liq                      ,090402000BBQFA0,2,85.53
2016-04-01,TPP,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,2,322.32
2016-04-01,INPS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,12.12
2016-04-01,EMIS,Methotrexate_Inj 2.5mg/ml 2ml Vl        ,0801030P0AAAIAI,2,64.64
2016-04-01,EMIS,Clarithromycin_I/V Inf 500mg Vl         ,0501050B0AAACAC,3,227.41
2016-04-01,EMIS,Phenylbutazone_Tab 100mg                ,1001010Q0AAABAB,7,843.9300000000001
2016-04-01,TPP,Piperacillin/Tazobactam_Inj 2g/0.25g Vl ,0501014S0AAAAAA,2,616.84
