BNF Code,BNF Name,ADQ Value,ADQ Unit
0103010T0AAAEAE,Ranitidine HCl_Oral Soln 75mg/5ml S/F,300,MG        
0103010T0AAAIAI,Ranitidine HCl_Tab Eff 150mg,300,MG        
0103010T0AAAJAJ,Ranitidine HCl_Tab Eff 300mg,300,MG        
0103010T0AAANAN,Ranitidine HCl_Liq Spec 5mg/5ml,300,MG        
0103010T0AAAPAP,Ranitidine HCl_Tab 75mg,300,MG        
0103010T0AAARAR,Ranitidine HCl_Liq Spec 4mg/5ml,300,MG        
0103010T0AAASAS,Ranitidine HCl_Liq Spec 50mg/5ml,300,MG        
0103010T0AAATAT,Ranitidine HCl_Liq Spec 25mg/5ml,300,MG        
0103010T0AAAUAU,Ranitidine HCl_Liq Spec 8mg/5ml,300,MG        
0103010T0AAAWAW,Ranitidine HCl_Liq Spec 30mg/5ml,300,MG        
0103010T0AAAXAX,Ranitidine HCl_Liq Spec 70mg/5ml,300,MG        
0103010T0AAAYAY,Ranitidine HCl_Liq Spec 10mg/5ml,300,MG        
0103010T0AAAZAZ,Ranitidine HCl_Liq Spec 1.5mg/5ml,300,MG        
0103010T0AABABA,Ranitidine HCl_Liq Spec 75mg/5ml,300,MG        
0103010T0AABBBB,Ranitidine HCl_Liq Spec 40mg/5ml,300,MG        
0103010T0AABCBC,Ranitidine HCl_Liq Spec 20mg/5ml,300,MG        
0103010T0AABDBD,Ranitidine HCl_Liq Spec 18mg/5ml,300,MG        
0103010T0AABEBE,Ranitidine HCl_Liq Spec 16mg/5ml,300,MG        
0103010T0AABHBH,Ranitidine HCl_Liq Spec 3mg/5ml,300,MG        
0103010T0AABKBK,Ranitidine HCl_Tab Eff 75mg,300,MG        
0103010T0AABNBN,Ranitidine HCl_Liq Spec 12mg/5ml,300,MG        
0103010T0AABQBQ,Ranitidine HCl_Oral Soln 5mg/5ml,300,MG        
0103010T0AABRBR,Ranitidine HCl_Oral Susp 5mg/5ml,300,MG        
0103010T0BBAAAA,Zantac_Tab 150mg,300,MG        
0103010T0BBACAC,Zantac_Tab 300mg,300,MG        
0103010T0BBADAD,Zantac_Inj Im/Iv 25mg/ml 2ml Amp,N/A,N/A
0103010T0BBAEAE,Zantac_Syr 150mg/10ml S/F,300,MG        
0103010T0BBAFAI,Zantac_Tab Eff 150mg,300,MG        
0103010T0BBAGAJ,Zantac_Tab Eff 300mg,300,MG        
0103010T0BBAHAP,Zantac 75_Tab 75mg,300,MG        
0103010T0BBAIAP,Zantac 75 Relief_Tab 75mg,300,MG        
0103010T0BBAJBK,Zantac 75 Dissolve_Tab Eff 75mg,300,MG        
0103010T0BBAKBK,Zantac 75 Relief Dissolve_Tab Eff 75mg,300,MG        
0103010T0BGAAAA,Rantec_Tab 150mg,300,MG        
0103010T0BGABAC,Rantec_Tab 300mg,300,MG        
0103010T0BHAAAA,Ranitic_Tab 150mg,300,MG        
0103010T0BHABAC,Ranitic_Tab 300mg,300,MG        
0103010T0BIAAAA,Histac_Tab 150mg,300,MG        
0103010T0BIABAC,Histac_Tab 300mg,300,MG        
0103010T0BJAAAA,Ranitil_Tab 150mg,300,MG        
0103010T0BJABAC,Ranitil_Tab 300mg,300,MG        
0103010T0BKAAAP,Ranzac_Tab 75mg,300,MG        
0103010T0BNAAAP,Lloyds_Indigest Relief Tab 75mg,300,MG        
0103010T0BNABAP,Lloyds_Heartburn & Indigest Relief Tab,300,MG        
0103010T0BPAAAP,Vivatak_Tab 75mg,300,MG        
0103010T0BQABAP,Boots_Heartburn Relief Tab 75mg,300,MG        
0103010T0BTAAAP,Gavilast-P_Tab 75mg,300,MG        
0103010T0BUAAAP,Gavilast_Tab 75mg,300,MG        
0103010T0BVAAAP,Nucare_Ranitidine Tab 75mg,300,MG        
0103010T0BWAAAP,Ranicalm_Tab 75mg,300,MG        
0103020P0AAAAAA,Pirenzepine_Tab 50mg,100,MG        
0103020P0AAABAB,Pirenzepine_Tab 25mg,100,MG        
0103020P0AAACAC,Pirenzepine_Tab 100mg,100,MG        
0103030S0AAAAAA,Sucralfate_Tab 1g,4,Gramme    
0103030S0AAABAB,Sucralfate_Susp 1g/5ml S/F,4,Gramme    
0103030S0AAACAC,Sucralfate_Liq Spec 250mg/5ml,4,Gramme    
0103030S0BBAAAA,Antepsin_Tab 1g,4,Gramme    
0103030S0BBABAB,Antepsin_Susp 1g/5ml,4,Gramme    
0103030S0BCAAAA,Sulcrate_Tab 1g,4,Gramme    
0103030S0BDAAAA,Carafate_Tab 1g,4,Gramme    
0103030W0AAAAAA,Tripot Dicitratobismuthate_Tab 120mg,480,MG        
0103030W0BBAAAA,De-Noltab_Tab 120mg,480,MG        
0103040M0AAAAAA,Misoprostol_Tab 200mcg,800,MCG       
0103040M0BBAAAA,Cytotec_Tab 200mcg,800,MCG       
0103050A0BBAAAA,HeliClear_Triple Pack,N/A,N/A
0103050E0AAAAAA,Esomeprazole_Tab E/C 20mg,20,MG        
0103050E0AAABAB,Esomeprazole_Tab E/C 40mg,20,MG        
0103050E0AAACAC,Esomeprazole_I/V Inf 40mg Vl (Dry),N/A,N/A
0103050E0AAADAD,Esomeprazole_Liq Spec 40mg/5ml,20,MG        
0103050E0AAAEAE,Esomeprazole_Gran Sach G/R 10mg,30,MG        
0103050E0AAAFAF,Esomeprazole_Cap E/C 20mg,20,MG        
0103050E0AAAGAG,Esomeprazole_Cap E/C 40mg,20,MG        
0103050E0BBAAAA,Nexium_Tab 20mg,20,MG        
0103050E0BBABAB,Nexium_Tab 40mg,20,MG        
0103050E0BBACAC,Nexium I.V._I/V Inf 40mg Vl (Dry),N/A,N/A
0103050E0BBADAE,Nexium_Gran Sach G/R 10mg,30,MG        
0103050E0BBAEAA,Nexium_Tab 20mg (Arrow Generics Ltd),20,MG        
0103050E0BBAFAB,Nexium_Tab 40mg (Arrow Generics Ltd),20,MG        
0103050E0BBAGAA,Nexium Control_Tab 20mg,20,MG        
0103050E0BCAAAF,Emozul_Cap E/C 20mg,20,MG        
0103050E0BCABAG,Emozul_Cap E/C 40mg,20,MG        
0103050E0BDAAAF,Ventra_Cap G/R 20mg,20,MG        
0103050E0BDABAG,Ventra_Cap G/R 40mg,20,MG        
0103050L0AAAAAA,Lansoprazole_Cap 30mg (E/C Gran),20,MG        
0103050L0AAABAB,Lansoprazole_Cap 15mg (E/C Gran),20,MG        
0103050L0AAADAD,Lansoprazole_Gran Sach 30mg,20,MG        
0103050L0AAAGAG,Lansoprazole_Orodisper Tab 15mg,20,MG        
0103050L0AAAHAH,Lansoprazole_Orodisper Tab 30mg,20,MG        
0103050L0AAAIAI,Lansoprazole_Liq Spec 10mg/5ml,20,MG        
0103050L0AAAJAJ,Lansoprazole_Oral Soln 30mg/5ml,20,MG        
0103050L0AAAKAK,Lansoprazole_Liq Spec 3mg/5ml,20,MG        
0103050L0AAAMAM,Lansoprazole_Oral Soln 15mg/5ml,20,MG        
0103050L0AAANAN,Lansoprazole_Liq Spec 7.5mg/5ml,20,MG        
0103050L0AAAPAP,Lansoprazole_Liq Spec 4mg/5ml,20,MG        
0103050L0AAAQAQ,Lansoprazole_Oral Soln 5mg/5ml,20,MG        
0103050L0AAARAR,Lansoprazole_Pdr Sach 10mg,20,MG        
0103050L0AAASAS,Lansoprazole_Liq Spec 20mg/5ml,20,MG        
0103050L0AAAUAU,Lansoprazole_Liq Spec 11mg/5ml,20,MG        
0103050L0AAAWAW,Lansoprazole_Oral Susp 50mg/5ml,20,MG        
0103050L0AAAXAX,Lansoprazole_Oral Susp 15mg/5ml,20,MG        
0103050L0AAAYAY,Lansoprazole_Oral Susp 30mg/5ml,20,MG        
0103050L0AAAZAZ,Lansoprazole_Oral Susp 5mg/5ml,20,MG        
0103050L0BBAAAA,Zoton_Cap 30mg (E/C Gran),20,MG        
0103050L0BBABAB,Zoton_Cap 15mg (E/C Gran),20,MG        
0103050L0BBACAD,Zoton_Gran For Susp Sach 30mg,20,MG        
0103050L0BBADAG,Zoton_FasTab Tab 15mg,20,MG        
0103050L0BBAEAH,Zoton_FasTab Tab 30mg,20,MG        
0103050P0AAAAAA,Omeprazole_Cap E/C 20mg,20,MG        
0103050P0AAAEAE,Omeprazole_Cap E/C 40mg,20,MG        
0103050P0AAAFAF,Omeprazole_Cap E/C 10mg,20,MG        
0103050P0AAAJAJ,Omeprazole_Oral Soln 10mg/5ml,20,MG        
0103050P0AAAKAK,Omeprazole_Oral Soln 40mg/5ml,20,MG        
0103050P0AAALAL,Omeprazole_Liq Spec 2.5mg/5ml,20,MG        
0103050P0AAAMAM,Omeprazole_Tab Disper 10mg (E/C Pellets),20,MG        
0103050P0AAANAN,Omeprazole_Tab Disper 20mg (E/C Pellets),20,MG        
0103050P0AAAPAP,Omeprazole_Tab Disper 40mg (E/C Pellets),20,MG        
0103050P0AAAQAQ,Omeprazole_Oral Soln 20mg/5ml,20,MG        
0103050P0AAARAR,Omeprazole_Liq Spec 25mg/5ml,20,MG        
0103050P0AAASAS,Omeprazole_Liq Spec 4mg/5ml,20,MG        
0103050P0AAAVAV,Omeprazole_Inf 40mg Vl,N/A,N/A
0103050P0AAAWAW,Omeprazole_Liq Spec 50mg/5ml,20,MG        
0103050P0AAAXAX,Omeprazole_Liq Spec 15.5mg/5ml,20,MG        
0103050P0AAAYAY,Omeprazole_Liq Spec 500mcg/5ml,20,MG        
0103050P0AAAZAZ,Omeprazole_Liq Spec 8mg/5ml,20,MG        
0103050P0AABABA,Omeprazole_Liq Spec 2mg/5ml,20,MG        
0103050P0AABBBB,Omeprazole_Liq Spec 12.5mg/5ml,20,MG        
0103050P0AABCBC,Omeprazole_Tab E/C 10mg,20,MG        
0103050P0AABDBD,Omeprazole_Tab E/C 20mg,20,MG        
0103050P0AABEBE,Omeprazole_Tab E/C 40mg,20,MG        
0103050P0AABFBF,Omeprazole_Liq Spec 3mg/5ml,20,MG        
0103050P0AABGBG,Omeprazole_I/V Inj Pdr 40mg Vl + Dil,N/A,N/A
0103050P0AABHBH,Omeprazole_Liq Spec 15mg/5ml,20,MG        
0103050P0AABIBI,Omeprazole_Liq Spec 35mg/5ml,20,MG        
0103050P0AABJBJ,Omeprazole_Liq Spec 8.5mg/5ml,20,MG        
0103050P0AABKBK,Omeprazole_Liq Spec 6.8mg/5ml,20,MG        
0103050P0AABLBL,Omeprazole_Oral Susp 10mg/5ml,20,MG        
0103050P0AABMBM,Omeprazole_Oral Susp 20mg/5ml,20,MG        
0103050P0AABNBN,Omeprazole_Oral Susp 5mg/5ml,20,MG        
0103050P0AABPBP,Omeprazole_Oral Susp 40mg/5ml,20,MG        
0103050P0BBAAAA,Losec_Cap E/C 20mg,20,MG        
0103050P0BBABAE,Losec_Cap E/C 40mg,20,MG        
0103050P0BBACAF,Losec_Cap E/C 10mg,20,MG        
0103050P0BBADAM,Losec MUPS_Tab Disper 10mg (E/C Pellets),20,MG        
0103050P0BBAEAN,Losec MUPS_Tab Disper 20mg (E/C Pellets),20,MG        
0103050P0BBAFAP,Losec MUPS_Tab Disper 40mg (E/C Pellets),20,MG        
0103050P0BBAGAV,Losec_Inf 40mg Vl,N/A,N/A
0103050P0BBAHBG,Losec_I/V Inj Pdr 40mg Vl + Dil,N/A,N/A
0103050P0BDABBD,Omeran_Tab G/R 20mg,20,MG        
0103050P0BEAABC,Zanprol_Tab G/R 10mg,20,MG        
0103050P0BFAAAF,Mepradec_Cap E/C 10mg,20,MG        
0103050P0BFABAA,Mepradec_Cap E/C 20mg,20,MG        
0103050P0BGAAAM,Mezzopram_Tab Disper 10mg (E/C Pellets),20,MG        
0103050P0BGABAN,Mezzopram_Tab Disper 20mg (E/C Pellets),20,MG        
0103050P0BGACAP,Mezzopram_Tab Disper 40mg (E/C Pellets),20,MG        
0103050R0AAAAAA,Pantoprazole_Tab E/C 40mg,30,MG        
0103050R0AAABAB,Pantoprazole_Tab E/C 20mg,30,MG        
0103050R0AAACAC,Pantoprazole_Inj 40mg Vl,N/A,N/A
0103050R0BBAAAA,Protium_Tab E/C 40mg,30,MG        
0103050R0BBABAB,Protium_Tab E/C 20mg,30,MG        
0103050R0BBACAC,Protium i.v._Inj 40mg Vl (Dry),N/A,N/A
0103050R0BCAAAB,Pantoloc Control_Tab E/C 20mg,30,MG        
0103050T0AAAAAA,Rabeprazole Sod_Tab E/C 10mg,15,MG        
0103050T0AAABAB,Rabeprazole Sod_Tab E/C 20mg,15,MG        
0103050T0BBAAAA,Pariet_Tab E/C 10mg,15,MG        
0103050T0BBABAB,Pariet_Tab E/C 20mg,15,MG        
010401000BBATA0,Pectigel_Pdr,N/A,N/A
0104010H0AAABAB,Kaolin_Mix,40,ML        
0104010H0AAACAC,Kaolin_Mix Paed BP 1980,40,ML        
0104010H0AAAKAK,Kaolin_Tab 400mg,N/A,N/A
0104010H0BEAAA0,Kao-C_Susp Jnr,40,ML        
0104010H0BHAAAK,Entrocalm_Tab 400mg,N/A,N/A
0104020H0AAAAAA,Co-Phenotrope_Tab 2.5mg/25mcg,8,          
0104020H0BBAAAA,Lomotil_Tab 2.5mg/25mcg,8,          
0104020H0BBAEAA,Lomotil_Tab 2.5mg/25mcg (Import),8,          
0104020H0BFAAAA,Dymotil_Tab 2.5mg/25mcg,8,          
0104020L0AAAAAA,Loperamide HCl_Cap 2mg,8,MG        
0104020L0AAABAB,Loperamide HCl_Oral Soln 1mg/5ml S/F,8,MG        
0104020L0AAADAD,Loperamide HCl_Tab 2mg,8,MG        
0104020L0AAAEAE,Loperamide HCl_Liq 1mg/5ml S/F,8,MG        
0104020L0AAAFAF,Loperamide HCl_Liq Spec 1mg/5ml,8,MG        
0104020L0AAAHAH,Loperamide HCl_Liq Spec 4mg/5ml,8,MG        
0104020L0AAAIAI,Loperamide HCl_Oral Soln 25mg/5ml (Old),8,MG        
0104020L0AAAKAK,Loperamide HCl_Liq Spec 2.5mg/5ml,8,MG        
0104020L0AAALAL,Loperamide HCl_Oral Lyoph Tab 2mg S/F,8,MG        
0104020L0AAANAN,Loperamide HCl_Liq Spec 5mg/5ml,8,MG        
0104020L0AAAPAP,Loperamide HCl_Oral Susp 25mg/5ml,8,MG        
0104020L0AAAQAQ,Loperamide HCl_Oral Soln 25mg/5ml,8,MG        
0104020L0AAARAR,Loperamide HCl_Orodisper Tab 2mg S/F,8,MG        
0104020L0BBAAAA,Imodium_Original Cap 2mg,8,MG        
0104020L0BBABAB,Imodium_Oral Soln 1mg/5ml S/F,8,MG        
0104020L0BBAEAE,Imodium_Liq 1mg/5ml S/F,8,MG        
0104020L0BBAGAL,Imodium Instants_Tab 2mg,8,MG        
0104020L0BBAHAA,Imodium Classic_Cap 2mg,8,MG        
0104020L0BBAIAA,Imodium LiquiCaps_Soft Cap 2mg,8,MG        
0104020L0BBAJAA,Imodium_Soft Cap 2mg,8,MG        
0104020L0BBAKAR,Imodium Instant Melts_Orodisper Tab 2mg,8,MG        
0104020L0BBALAA,Imodium IBS Relief_Cap 2mg,8,MG        
0104020L0BBAMAR,Imodium Instants_Orodisper Tab 2mg,8,MG        
0104020L0BEAAAA,Diocalm_Ultra Cap 2mg,8,MG        
0104020L0BIAAAD,Norimode_Tab 2mg,8,MG        
0104020L0BJAAAD,Normaloe_Tab 2mg,8,MG        
0104020L0BLAAAA,Diah-Limit_Cap 2mg,8,MG        
0104020L0BMAAAA,Entrocalm_Cap 2mg,8,MG        
0104020L0BQAAAA,Lloyds_DiaFix Cap 2mg,8,MG        
0104020L0BRAAAA,Diaquitte_Cap 2mg,8,MG        
0104020L0BSAAAA,Diarrhoea Relief_Cap 2mg,8,MG        
0104020L0BTAAAA,Numark_Anti-Diarrhoea Cap 2mg,8,MG        
0104020L0BUAAAA,Dioraleze_Cap 2mg,8,MG        
0104020N0AAAAAA,Chalk + Opium Arom_Mix BP 1988,40,ML        
0104020N0AAABAB,Kaolin & Morph_Mix,40,ML        
0104020N0AAAEAE,Gppe Mix_Collis Browne's,N/A,N/A
0104020N0AAAFAF,Gppe Tab_Collis Browne's,N/A,N/A
0104020N0BBAAAC,Diocalm_Dual Action Tab Chble,N/A,N/A
0104020N0BEAAAE,Collis Browne's_Mix,N/A,N/A
0104020N0BEABAF,Collis Browne's_Tab,N/A,N/A
0104020P0AAAAAA,Loperamide HCl/Simeticone_Tab 2mg/125mg,N/A,N/A
0104020P0AAABAB,Gppe Tab_Imodium Plus Chble,N/A,N/A
0104020P0BBAAAA,Imodium Plus_Capl,N/A,N/A
0104020P0BBABAB,Imodium Plus_Tab Chble,N/A,N/A
0104020P0BBACAA,Imodium Plus_Comfort Tab,N/A,N/A
0104030A0AAAAAA,Racecadotril_Gran Sach 10mg,N/A,N/A
0104030A0AAABAB,Racecadotril_Gran Sach 30mg,N/A,N/A
0104030A0AAACAC,Racecadotril_Cap 100mg,N/A,N/A
0104030A0BBAAAA,Hidrasec_Gran Sach Infants 10mg,N/A,N/A
0104030A0BBABAB,Hidrasec_Gran Sach Child 30mg,N/A,N/A
0104030A0BBACAC,Hidrasec_Cap 100mg,N/A,N/A
0105010B0AAAAAA,Mesalazine_Tab E/C 400mg,1600,MG        
0105010B0AAABAB,Mesalazine_Suppos 500mg,1600,MG        
0105010B0AAACAC,Mesalazine_Enem 1g In 100ml,1600,MG        
0105010B0AAAGAG,Mesalazine_Suppos 250mg,1600,MG        
0105010B0AAAHAH,Mesalazine_Tab E/C 250mg,1600,MG        
0105010B0AAAIAI,Mesalazine_Tab 500mg M/R,1600,MG        
0105010B0AAAJAJ,Mesalazine_Suppos 1g,1600,MG        
0105010B0AAAKAK,Mesalazine_Foam Aero Enem 1g/D 14g,1600,MG        
0105010B0AAALAL,Mesalazine_Enem 2g In 59ml,1600,MG        
0105010B0AAAMAM,Mesalazine_Liq Spec 400mg/5ml,1600,MG        
0105010B0AAANAN,Mesalazine_Gran Sach 1g M/R S/F,1600,MG        
0105010B0AAAPAP,Mesalazine_Gran Sach 500mg M/R,1.6,Gramme    
0105010B0AAARAR,Mesalazine_Tab G/R 1.2g M/R,1.6,Gramme    
0105010B0AAASAS,Mesalazine_Tab E/C 800mg,1.6,Gramme    
0105010B0AAATAT,Mesalazine_Gran Sach 2g M/R S/F,1.6,Gramme    
0105010B0AAAUAU,Mesalazine_Gran Sach G/R 1.5g M/R S/F,1.6,Gramme    
0105010B0AAAVAV,Mesalazine_Liq Spec 500mg/5ml,1.6,Gramme    
0105010B0AAAWAW,Mesalazine_Tab G/R 500mg,1.6,Gramme    
0105010B0AAAXAX,Mesalazine_Gran Sach G/R 1g M/R S/F,1.6,Gramme    
0105010B0AAAYAY,Mesalazine_Tab 1g M/R,1.6,Gramme    
0105010B0AAAZAZ,Mesalazine_Gran Sach G/R 3g M/R S/F,1.6,Gramme    
0105010B0AABABA,Mesalazine_Gran Sach 4g M/R S/F,1.6,Gramme    
0105010B0BBAAAA,Asacol_MR Tab E/C 400mg,1600,MG        
0105010B0BBACAB,Asacol_Suppos 500mg,1600,MG        
0105010B0BBADAG,Asacol_Suppos 250mg,1600,MG        
0105010B0BBAEAK,Asacol_Foam Aero Enem 1g/D 14g,1600,MG        
0105010B0BBAFAS,Asacol_MR Tab E/C 800mg,1.6,Gramme    
0105010B0BCAAAC,Pentasa_Enem 1g In 100ml,1600,MG        
0105010B0BCACAI,Pentasa SR_Tab 500mg,1600,MG        
0105010B0BCADAJ,Pentasa_Suppos 1g,1600,MG        
0105010B0BCAEAN,Pentasa_Gran Sach 1g M/R,1600,MG        
0105010B0BCAFAT,Pentasa_Gran Sach 2g M/R,1.6,Gramme    
0105010B0BCAGAY,Pentasa_Tab 1g M/R,1.6,Gramme    
0105010B0BCAHBA,Pentasa_Gran Sach 4g M/R,1.6,Gramme    
0105010B0BDAAAH,Salofalk_Tab E/C 250mg,1600,MG        
0105010B0BDACAB,Salofalk_Suppos 500mg,1600,MG        
0105010B0BDADAL,Salofalk_Enem (2g/59ml),1600,MG        
0105010B0BDAEAK,Salofalk_Foam Aero Enem 1g/D 14g,1600,MG        
0105010B0BDAFAX,Salofalk_Gran Sach G/R 1g M/R,1.6,Gramme    
0105010B0BDAGAP,Salofalk_Gran Sach G/R 500mg M/R,1.6,Gramme    
0105010B0BDAHAU,Salofalk_Gran Sach G/R 1.5g M/R,1.6,Gramme    
0105010B0BDAIAJ,Salofalk_Suppos 1g,1600,MG        
0105010B0BDAJAW,Salofalk_Tab G/R 500mg,1.6,Gramme    
0105010B0BDAKAZ,Salofalk_Gran Sach G/R 3g M/R,1.6,Gramme    
0105010B0BFAAAA,Ipocol_Tab E/C 400mg,1600,MG        
0105010B0BGAAAQ,Mesren MR_Tab 400mg,1.6,Gramme    
0105010B0BGABAA,Mesren MR_Tab 400mg,1600,MG        
0105010B0BHAAAR,Mezavant XL_Tab G/R 1.2g,1.6,Gramme    
0105010B0BIAAAS,Octasa_MR Tab E/C 800mg,1.6,Gramme    
0105010B0BIABAA,Octasa_MR Tab E/C 400mg,1600,MG        
0105010C0AAAAAA,Olsalazine Sod_Cap 250mg,1000,MG        
0105010C0AAADAD,Olsalazine Sod_Tab 500mg,1000,MG        
0105010C0BBAAAA,Dipentum_Cap 250mg,1000,MG        
0105010C0BBABAD,Dipentum_Tab 500mg,1000,MG        
0105010D0AAABAB,Balsalazide Sod_Cap 750mg,6.75,Gramme    
0105010D0BBAAAB,Colazide_Cap 750mg,6.75,Gramme    
0105010E0AAAAAA,Sulfasalazine_Tab 500mg,2000,MG        
0105010E0AAABAB,Sulfasalazine_Tab E/C 500mg,2000,MG        
0105010E0AAACAC,Sulfasalazine_Suppos 500mg,2000,MG        
0105010E0AAAEAE,Sulfasalazine_Oral Susp 250mg/5ml,2000,MG        
0105010E0AAALAL,Sulfasalazine_Liq Spec 200mg/5ml,2000,MG        
0105010E0AAAPAP,Sulfasalazine_Oral Susp 250mg/5ml S/F,2,Gramme    
0105010E0BBAAAA,Salazopyrin_Tab 500mg,2000,MG        
0105010E0BBABAB,Salazopyrin-En_Tab 500mg,2000,MG        
0105010E0BBACAC,Salazopyrin_Suppos 500mg,2000,MG        
0105010E0BBADAD,Salazopyrin_Enem 3g/100ml,2000,MG        
0105010E0BBAEAE,Salazopyrin_Oral Susp 250mg/5ml,2000,MG        
0105010E0BCABAB,Sulazine EC_Tab 500mg (Genesis),2000,MG        
0105010E0BCACAB,Sulazine EC_Tab 500mg (Teva),2000,MG        
0105020A0AAAAAA,Budesonide_Cap 3mg (E/C M/R Gran),9,MG        
0105020A0AAABAB,Budesonide_Enem 2mg/100ml (Tab/Soln),2,MG        
0105020A0AAACAC,Budesonide_Cap 3mg (E/C Pellets),9,MG        
0105020A0AAADAD,Budesonide_Foam Aero Enem 2mg (14 D),N/A,N/A
0105020A0AAAEAE,Budesonide_Gran Sach G/R 9mg,9,MG        
0105020A0AAAFAF,Budesonide_Tab 9mg M/R,9,MG        
0105020A0BBAAAA,Entocort CR_Cap 3mg (E/C M/R Gran),9,MG        
0105020A0BBABAB,Entocort_Enem 2mg/100ml (Tab/Soln),2,MG        
0105020A0BCAAAC,Budenofalk_Cap 3mg (E/C Pellets),9,MG        
0105020A0BCABAD,Budenofalk_Foam Aero Enem 2mg (14 D),N/A,N/A
0105020A0BCACAE,Budenofalk_Gran Sach G/R 9mg,9,MG        
0105020A0BDAAAF,Cortiment_Tab 9mg M/R,9,MG        
0105020B0AAAAAA,Hydrocort Acet_Foam Aero Enem 10% (14 D),250,MG        
0105020B0BBAAAA,Colifoam_Foam Aero Enem 10% 20.8g (14 D),250,MG        
0105020C0AAABAB,Hydrocort_Suppos 25mg,N/A,N/A
0105020C0AAACAC,Hydrocort_Suppos 100mg,N/A,N/A
0105020C0AAAGAG,Hydrocort_Suppos 50mg,N/A,N/A
0105020D0AAAAAA,Gppe Enem_Predenema (Long Tube) 100ml,20,MG        
0105020D0AAABAB,Gppe Enem_Predenema (Std Tube) 100ml,20,MG        
0105020D0AAACAC,Prednisolone_20mg/Applic Foam Enema(14D),20,MG        
0105020D0BBAAAA,Predenema_Enem (Long Tube) 100ml,20,MG        
0105020D0BBABAB,Predenema_Enem (Std Tube) 100ml,20,MG        
0105020D0BCAAAC,Predfoam_Foam Aero Enem 20mg/Applic(14D),20,MG        
0105020E0AAAAAA,Prednisolone Sod Phos_Suppos 5mg,20,MG        
0105020E0AAABAB,Prednisolone Sod Phos_Enem 20mg/100ml,20,MG        
0105020E0BBAAAA,Predsol_Suppos 5mg,20,MG        
0105020E0BBABAB,Predsol_Retention Enem 20mg/100ml,20,MG        
0105020G0AAAAAA,Beclomet Diprop_Tab G/R 5mg M/R,N/A,N/A
0105020G0BBAAAA,Clipper_Tab G/R 5mg M/R,N/A,N/A
0105040A0AAAAAA,Sod Cromoglicate_Cap 100mg,800,MG        
0105040A0AAABAB,Sod Cromoglicate_Liq Spec 100mg/5ml,800,MG        
0105040A0BBAAAA,Nalcrom_Cap 100mg,800,MG        
0106010E0AAACAC,Ispag Husk_Gran 90% S/F,7,Gramme    
0106010E0AAADAD,Ispag Husk_Gran Eff Sach 3.5g G/F S/F,7,Gramme    
0106010E0AAAHAH,Ispag Husk_Gran Eff Sach 3.5g Orange S/F,7,Gramme    
0106010E0AAAIAI,Ispag Husk_Pdr Sach 3.4g Lem/Lim S/F,7,Gramme    
0106010E0AAAJAJ,Ispag Husk_Pdr Sach 3.4g Orange S/F,7,Gramme    
0106010E0AAAKAK,Ispag Husk_Pdr Sach 6g S/F,7,Gramme    
0106010E0AAANAN,Ispag Husk_Gran Eff Sach 3.5g Lem S/F,7,Gramme    
0106010E0AAASAS,Ispag Husk_Pdr Sach 3.5g Orange S/F,7,Gramme    
0106010E0AAATAT,Ispag Husk_Gran Sach 3.5g G/F,7,Gramme    
0106010E0AAAUAU,Ispag Husk_Gran Sach 3.5g G/F S/F (Old),7,Gramme    
0106010E0AAAVAV,Ispag Husk_Pdr S/F,7,          
0106010E0BBAAAD,Fybogel_Gran Sach 3.5g Plain G/F S/F,7,Gramme    
0106010E0BBABAH,Fybogel_Gran Sach 3.5g Orange G/F S/F,7,Gramme    
0106010E0BBACAN,Fybogel_Gran Sach 3.5g Lem G/F S/F,7,Gramme    
0106010E0BCAAAC,Isogel_Gran 90%,7,Gramme    
0106010E0BEABAI,Regulan_Sach 3.4g Lem & Lim G/F S/F,7,Gramme    
0106010E0BEACAJ,Regulan_Sach 3.4g Orange G/F S/F,7,Gramme    
0106010E0BHADAS,Konsyl Orange_Pdr Sach 3.5g S/F,7,Gramme    
0106010E0BJAAAH,Ispagel Orange_Gran Sach 3.5g G/F S/F,7,Gramme    
0106010E0BKAAAH,Fybogel_H/Fbre Gran Eff Sach3.5g OrngS/F,7,Gramme    
0106010E0BKABAN,Fybogel_H/Fbre Gran Eff Sach3.5g Lem S/F,7,Gramme    
0106010E0BLAAAT,Fibrelief Orange_Gran Sach 3.5g G/F,7,Gramme    
0106010E0BLABAU,Fibrelief_Gran Sach 3.5g Natur G/F S/F,7,Gramme    
0106010E0BMAAAV,Husk_Pdr,7,          
0106010H0AAACAC,Methylcellulose_Tab 500mg,2000,MG        
0106010H0AAAIAI,Methylcellulose_Liq Spec 200mg/5ml,2000,MG        
0106010H0AAAJAJ,Methylcellulose_Liq Spec 450mg/5ml,2000,MG        
0106010H0AAAKAK,Methylcellulose_Liq Spec 100mg/5ml,2000,MG        
0106010H0AAATAT,Methylcellulose_Liq Spec 250mg/5ml,2000,MG        
0106010H0AAAYAY,Methylcellulose_Liq Spec 25mg/5ml,2,Gramme    
0106010H0AABKBK,Methylcellulose_Liq Spec 20mg/5ml,2,Gramme    
0106010H0AABLBL,Methylcellulose_Liq Spec 500mg/5ml,2,Gramme    
0106010H0BBAAAC,Celevac_Tab 500mg,2000,MG        
0106010N0AAAAAA,Sterculia_Gran 62% G/F,10,Gramme    
