pct,month,BNFCode,BNFName,TotalItems,TotalCost
08X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,61,1509.2000000000003
99Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,62,1618.54
12D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,40,1210.02
10L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,70,1650.84
05A,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1450.22
02H,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,912.8599999999999
00P,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,65,1783.2799999999997
01X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1008.7099999999998
10C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,22,657.6099999999999
00J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,815.29
09P,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,116,3073.2999999999997
04E,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,47,1364.65
14Y,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,78,2092.43
07Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,975.0199999999999
04D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,53,1283.2899999999997
03N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,116,3109.0100000000007
08E,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,51,1386.8899999999999
15F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,128,3861.730000000001
08A,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,85,1905.9299999999998
11M,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,247,6419.090000000002
03X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,624.35
08J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,513.7800000000001
00T,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,561.8799999999999
08N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,46,1145.1299999999999
99H,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,99,2454.5899999999997
03J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,429.2099999999999
05X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,607.5
05W,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,70,1980.07
15C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,240,7119.720000000003
11N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,184,4677.410000000001
12F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,73,2146.1399999999994
00M,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1184.1
03L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,447.23999999999995
09J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,1917.4999999999998
03V,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,371.5
09A,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,66,1843.3600000000001
08R,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,643.34
99M,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,48,1385.58
02W,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,427.59
03Y,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,5,197.55
06Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,155,3926.3100000000004
02M,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,100,2543.41
02R,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,57,1819.3699999999997
00R,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,316.26
99K,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,125,2575.47
04V,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,102,3356.1300000000006
00V,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,59,1373.9199999999998
09W,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,76,2108.73
08M,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,777.9599999999998
09H,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,30,765.26
06K,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,169,4584.39
03K,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,533.01
07M,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,178,4665.210000000001
00N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,907.22
04G,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,74,2191.7399999999993
03R,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,70,2144.2799999999997
11E,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,1017.7199999999999
09L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,64,1832.2199999999998
10X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,95,3140.7100000000005
10E,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,987.99
04N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,963.61
04Y,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,61,1522.21
09C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,543.1899999999999
00D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,656.73
04F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,30,695.7700000000001
99F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,447.06
10Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,113,2417.24
04R,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,120,3829.680000000001
06L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1167.6699999999998
02X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,1016.5099999999999
03Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,169,5065.660000000002
07G,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,852.0099999999999
11A,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,182,4998.290000000001
15A,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,203,5173.040000000001
06N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,213,5785.580000000002
01J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,546.9499999999999
08C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,22,676.56
00Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,42,1190.05
01G,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,464.72999999999996
01Y,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1109.09
07T,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,429.2099999999999
00K,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,726.0699999999999
02P,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,101,2406.7400000000002
00C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,10,296.4
05N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,258,7047.21
99J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,196,4931.7
03T,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,99,2745.67
02G,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,676.68
02E,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,63,1597.31
01C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,847.4999999999999
99P,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,194,4636.919999999999
99C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,631.48
06T,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,65,1821.38
07L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,744.74
02A,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,7,192.87
99N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,102,2718.9700000000003
05L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,149,3663.5099999999998
10A,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,56,1232.28
01H,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,76,2383.3300000000004
07W,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1354.59
10J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,69,2106.2400000000002
08H,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,57,1442.7399999999998
02D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,431.64
04Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,320.87
08T,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1505.0499999999997
02F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,58,1619.62
05D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,554.36
06D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,24,971.8899999999999
05V,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,59,1521.2999999999997
07Y,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1119.3999999999999
01T,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,587.1500000000001
04K,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,81,2561.5299999999997
07X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,94,2341.6099999999997
08D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,390.90999999999997
03H,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,912.23
03F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,403.15
08Y,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,897.3099999999998
05H,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,823.18
08L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,99,2599.5699999999997
08V,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,489.72
06M,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,54,1643.1799999999998
03W,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,110,2730.0299999999997
02Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,53,1290.64
06F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,79,2215.44
07R,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,817.48
06P,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,78,1960.5399999999997
99E,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,169,4127.45
00X,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,659.1
04L,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,591.1899999999999
07K,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1137.46
05Q,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,112,2682.1400000000003
01D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,52,1343.1
01W,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,8,310.95
01K,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,213,5284.470000000001
07P,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,810.62
04J,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1371.8799999999999
09G,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,216,5641.2
02N,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,47,1267.71
09Y,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,88,2670.71
03D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,75,1844.81
11D,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,19.77
04C,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,1972.04
01F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,22,609.85
02T,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,896.3899999999999
05R,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,812.1899999999999
01V,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,694.99
09F,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,100,2503.67
10V,2012-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,47,1443.2299999999998
06A,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,19,3452.1017999999995
03V,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,817.96512
01F,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,438.43044999999995
09D,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,207.58407
01H,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,1081.74532
99P,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,38,5540.97897
15F,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,22,3675.02279
05X,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,306.00167999999996
11A,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,2712.81504
10K,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1938.8607900000002
05W,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,2829.26606
14Y,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,16,2037.72117
02G,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,60.38179
06V,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,364.25969
13T,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,3377.66481
06H,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1898.85594
00Q,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,766.63562
02R,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,3598.01307
06T,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,960.6784
02T,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1784.93426
08T,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,478.33614
00Y,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,892.3371500000001
02Q,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,82.48628
04Y,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,17,3645.66772
99M,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,2191.02223
03Q,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,514.62591
05V,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,764.6388400000001
99Q,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1141.54507
99A,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1183.4508099999998
04M,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,144.71319
01E,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,2703.59541
10Q,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,585.53991
08F,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,3006.2535700000003
07N,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,14,2447.57668
06W,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,72.3628
02W,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,610.22005
06Y,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,262.99393
08X,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,11,1544.8220099999999
11E,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,278.64037
09Y,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,736.02374
02F,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1446.0236
04E,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,18,3010.8727
03L,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,988.9993099999999
99K,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,23,2695.45038
01R,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,152.94201
02H,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,3292.5005300000007
00N,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,311.8343
02M,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,822.57795
11J,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,1264.78548
03T,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,1912.57383
03K,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1179.14132
03W,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,2516.04495
10X,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,674.73794
07M,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,4130.474
12F,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,18,2970.71313
08H,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,4994.51179
09F,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,405.11271999999997
15C,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,46,8725.6628
00M,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1094.02363
01D,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,747.53414
01A,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,21,2662.7333
10L,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,396.67651
09N,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,2209.3930899999996
01X,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,784.5019599999999
10J,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1733.10947
05A,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1788.59672
07L,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,2726.36863
99C,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,857.2269200000001
01W,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,2183.87066
03E,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,647.95245
10E,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,18.7362
00P,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,15,1891.22475
08M,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1866.15118
09P,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,1186.38249
11N,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,34,3948.46536
03R,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,424.00681
09L,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,1460.43483
04F,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,834.4940799999999
12D,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,492.04781
08C,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,7,1313.6133499999999
09E,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,173.65335
09W,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,1270.59393
03M,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,206.2219
99D,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,1269.27431
07J,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,4,301.61478
00T,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,0.14243
02X,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,438.36237
05J,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,172.39953
06Q,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,9,1798.8285
08J,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,10,4410.90693
09X,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,20,1873.77961
99E,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,12,1736.71619
04R,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,2,243.91715
06L,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,6,686.4651200000001
08Q,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,5,1355.30844
01T,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,207.59024
07V,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,13,2040.15447
15D,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,8,943.905
03J,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,305.87161
09C,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,504.52101
02A,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,1,1095.16892
15A,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,61,11071.72295
06P,2018-08-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg,3,670.60184
