month,bnf_name,bnf_code,quantity,actual_cost
2016-07-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,51,276.46000000000004
2016-07-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,2192,13385.440000000002
2016-07-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,15,138.16
2016-07-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,1,8.4
2016-07-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,15574,95102.09
2016-08-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,20,122.12
2016-08-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,17,103.85999999999999
2016-08-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,8,38.83
2016-08-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,7919,48354.18
2016-08-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,7,37.94
2016-08-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,10607,64769.18
2016-08-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,20,97.28
2016-08-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,2417,22260.81
2016-09-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,49819,242313.80999999997
2016-09-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,6655,55798.2
2016-09-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,473,2563.54
2016-09-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,59409,287307.85000000003
2016-09-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,87162,802671.1600000001
2016-09-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,5,41.989999999999995
2016-09-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,10,60.22
2016-09-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,1361,6998.0
2016-09-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,99934,541618.3299999998
2016-09-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,5,41.910000000000004
2016-09-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,1499901,9156553.1
2016-09-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,39,238.28000000000003
2016-09-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,2,11.36
2016-09-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,12,200.23
2016-09-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,257021,1569245.96
2016-10-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,4043,20780.83
2016-10-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,122860,593949.3800000001
2016-10-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,13,108.94000000000001
2016-10-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,634879,3874734.820000001
2016-10-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,35,293.72
2016-10-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,150237,1383023.2100000004
2016-10-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,202502,1097117.4100000001
2016-10-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,105,1751.58
2016-10-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,28283,237066.61999999997
2016-10-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,608,3710.8899999999994
2016-10-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,3499122,21347827.40000002
2016-10-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,110102,535328.1299999999
2016-11-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,256,1561.7
2016-11-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,58729,283769.83999999997
2016-11-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,105,631.75
2016-11-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,44392,215727.42
2016-11-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,5942,49776.359999999986
2016-11-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,78,1303.05
2016-11-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,258943,1579548.9300000002
2016-11-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,151,1266.81
2016-11-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,392,2224.27
2016-11-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,65026,598293.84
2016-11-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,1661,8533.05
2016-11-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,10,83.77000000000001
2016-11-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,1365544,8327281.749999992
2016-11-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,101901,551802.0600000002
2016-12-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,103828,633811.65
2016-12-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,12,200.2
2016-12-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,12,100.79
2016-12-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,570402,3479005.7499999977
2016-12-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,2745,23011.67
2016-12-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,432,2220.9
2016-12-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,17523,85217.4
2016-12-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,105,641.1500000000001
2016-12-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,45953,249019.70999999996
2016-12-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,2,16.76
2016-12-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,26239,241599.0999999999
2016-12-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,28993,140193.99
2017-01-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,10,83.90481
2017-01-01,Intanza_Vac 9mcg/0.1ml Strain Pfs,1404000H0BQAAAH,2,16.75617
2017-01-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,78,475.98062000000004
2017-01-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,6076,29530.69567999999
2017-01-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,2,33.55198
2017-01-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,5,83.76755
2017-01-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,266696,1625968.5229999996
2017-01-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,51643,315060.11442
2017-01-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,117,601.139
2017-01-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,12963,62644.287780000006
2017-01-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,470,3937.6988699999997
2017-01-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,13147,120978.91704000001
2017-01-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,17342,93924.78510000001
2017-02-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,6891,33332.110759999996
2017-02-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,340,1748.7534499999997
2017-02-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,35,213.87599
2017-02-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,2578,12542.951909999998
2017-02-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,146599,895342.2012799986
2017-02-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,503,4218.64761
2017-02-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,9,75.69433
2017-02-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,16378,88793.80021000002
2017-02-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,29232,178525.84281
2017-02-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,7922,72975.69001
2017-02-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,8,134.34937
2017-03-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,8,67.21494
2017-03-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,10711,51840.33496000001
2017-03-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,22941,140172.84291
2017-03-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,33,201.73389999999998
2017-03-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,6623,35923.68925000001
2017-03-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,76,637.72965
2017-03-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,11,183.70722999999998
2017-03-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,101159,617951.4009600001
2017-03-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,3905,19008.480770000002
2017-03-01,Intanza_Vac 9mcg/0.1ml Strain Pfs,1404000H0BQAAAH,1,8.39102
2017-03-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,121,622.6504099999999
2017-03-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,3314,30542.56635
2017-04-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,1498,13784.580119999999
2017-04-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,42,351.87823999999995
2017-04-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,107,520.05353
2017-04-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,6901,42100.98514000001
2017-04-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,362,1960.4647100000002
2017-04-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,3418,16517.288410000005
2017-04-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,3,25.171349999999997
2017-04-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,27682,168880.16775000017
2017-04-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,36,184.96519
2017-04-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,1,6.1131
2017-05-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,127,1065.39263
2017-05-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,10,51.44587
2017-05-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,25049,153007.81080999988
2017-05-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,2,12.22964
2017-05-01,Intanza_Vac 9mcg/0.1ml Strain Pfs,1404000H0BQAAAH,1,8.38892
2017-05-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,6727,41092.670159999994
2017-05-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,3659,17704.79511
2017-05-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,1596,7766.933330000002
2017-05-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,55,335.98636
2017-05-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,2,16.80264
2017-05-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,3650,33630.75644
2017-06-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,1,8.3818
2017-06-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,3,50.35017
2017-06-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,22252,135818.8710899999
2017-06-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,20,97.27224
2017-06-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,806,3896.67763
2017-06-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,553,5090.981259999999
2017-06-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,23,140.37911
2017-06-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,2344,14306.48954
2017-07-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,147,1351.9033100000001
2017-07-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,422,2166.9423
2017-07-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,53,443.77860999999996
2017-07-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,23563,143670.18778999997
2017-07-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,1321,8054.3931299999995
2017-07-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,26,125.69472
2017-07-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,1899,9224.17109
2017-07-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,481,2932.75702
2017-07-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,3,25.15674
2017-08-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,676,3119.3548499999997
2017-08-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,2,10.38306
2017-08-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,21266,129664.46250000002
2017-08-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,23,192.59808
2017-08-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,1,6.09763
2017-08-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,40,367.8933100000001
2017-08-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,1,8.38623
2017-08-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,494,3012.228320000001
2017-08-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,1163,5617.27571
2017-08-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,11,67.07393
2017-09-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,140089,1289888.8300899998
2017-09-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,458239,2797492.470359998
2017-09-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,56860,274941.25932000007
2017-09-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,1416915,8648108.142439999
2017-09-01,Begrivac_Vac 0.5ml Pfs,1404000H0BGAAAF,1,5.43138
2017-09-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,61,1017.10112
2017-09-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,349753,2591870.1306699994
2017-09-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,2938,15104.50736
2017-09-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,5,42.078050000000005
2017-09-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,701,5876.6429100000005
2017-09-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,99202,605574.5882900001
2017-09-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,68078,331076.16471000004
2017-10-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,862783,6393644.922969998
2017-10-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,116100,708238.2877300001
2017-10-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,661214,4033567.9363100044
2017-10-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,105509,509827.39683999965
2017-10-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,92895,451453.71132
2017-10-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,3,18.31312
2017-10-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,2622320,15998275.614809956
2017-10-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,41,686.74973
2017-10-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,11,92.28801
2017-10-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,158179,1455449.1483699994
2017-10-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,3794,31783.91893000001
2017-10-01,Fluvirin_Vac 0.5ml Pfs,1404000H0BBAAAF,5103,26216.82461
2017-11-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,1,6.0942
2017-11-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,247892,1510840.9641399994
2017-11-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,40542,195709.3926100001
2017-11-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,27,226.28868000000003
2017-11-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,59797,364415.31620999996
2017-11-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,991953,6048497.956660001
2017-11-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,22,184.13306
2017-11-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,307977,2278450.978720003
2017-11-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,45,750.74557
2017-11-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,67342,619019.6526600015
2017-11-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,37038,179808.07521000004
2017-12-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,8,67.16191
2017-12-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,1,6.10419
2017-12-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,100843,615566.1269000006
2017-12-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,23508,216444.16788999987
2017-12-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,27,226.34901000000002
2017-12-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,431810,2636388.715479995
2017-12-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,14,233.88465
2017-12-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,110818,821188.5523000003
2017-12-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,13806,84274.53211999996
2017-12-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,17194,83137.04767
2017-12-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,10714,52101.96413000001
2018-01-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,83761,620940.2816999985
2018-01-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,12690,61383.690559999966
2018-01-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,7728,37596.23479
2018-01-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,2,33.58436
2018-01-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,19147,176362.2430199997
2018-01-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,71009,433628.3034099999
2018-01-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,8430,51479.07972
2018-01-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,262585,1603501.1501199962
2018-01-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,18,301.1352299999999
2018-01-01,Begrivac_Vac 0.5ml Pfs,1404000H0BGAAAF,1,5.43333
2018-01-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,5,41.9931
2018-01-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,27,226.42798
2018-02-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,19,159.37683
2018-02-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,7660,36855.61089999999
2018-02-01,Influenza_Vac Inact 0.5ml Pfs,1404000H0AAAFAF,126580,772955.7925899996
2018-02-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,7997,73667.94273999998
2018-02-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,5,42.00325000000001
2018-02-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,3659,22349.657409999985
2018-02-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,36505,270685.9663199996
2018-02-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,3499,16825.7177
2018-02-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,34113,208213.8360599998
2018-02-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,5,83.86870000000002
2018-03-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,4731,23053.3337
2018-03-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,5,41.99911
2018-03-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,5,84.09615000000001
2018-03-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,18091,110654.71496000014
2018-03-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,31,164.51344999999998
2018-03-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,3,25.23666
2018-03-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,19216,142684.0095199999
2018-03-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,6136,56610.03370000002
2018-03-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,80755,494018.9072599981
2018-03-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,4187,20285.993439999995
2018-03-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,2573,15737.93439
2018-04-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,19,103.56767
2018-04-01,Optaflu_Vac 0.5ml Pfs,1404000H0BPAAAF,7,42.78057
2018-04-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,81,495.03230999999994
2018-04-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,31619,193252.6999400007
2018-04-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,1,8.40529
2018-04-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,18,151.07208
2018-04-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,12212,74633.94676000002
2018-04-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,6516,48343.13796999998
2018-04-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,2971,27387.509309999998
2018-04-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,3076,14890.939929999997
2018-04-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,1106,5384.898859999999
2018-05-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,5770,42839.95107999999
2018-05-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,6036,36914.01512000001
2018-05-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,273,1669.6722999999997
2018-05-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,1277,6186.505989999999
2018-05-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,34277,209646.55994000018
2018-05-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,716,3386.58347
2018-05-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,11,59.055730000000004
2018-05-01,Intanza_Vac 15mcg/0.1ml Strain Pfs,1404000H0BQABAI,1,8.41148
2018-05-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,1,8.41148
2018-05-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,331,3053.49735
2018-06-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,2,10.98237
2018-06-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,2319,21387.103639999998
2018-06-01,Imuvac_Vac 0.5ml Pfs,1404000H0BNAAAF,2296,14038.70437
2018-06-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,122,745.96216
2018-06-01,Influenza_Vac SplitViron Inact 0.5ml Pfs,1404000H0AAAKAK,11282,68986.09319000001
2018-06-01,Enzira_Vac Inact 0.5ml Pfs,1404000H0BLAAAF,66,321.49007
2018-06-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,221,1070.37802
2018-06-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,1824,13538.780799999999
2018-07-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud,1404000H0BRABAJ,6,100.24776
2018-07-01,Agrippal_Vac 0.5ml Pfs,1404000H0BHAAAF,6,36.71422
2018-07-01,Influenza_Vac Surf/Antgn Inact 0.5ml Pfs,1404000H0AAAFAF,1,6.12937
2018-07-01,Influenza_Vac Inact 15mcg/0.1ml Pfs,1404000H0AAAIAI,1,8.41279
2018-07-01,Quadrivalent_Vac Inact 0.5ml Pfs,1404000H0BWAAAF,2744,20376.285439999996
2018-07-01,Influvac Sub-Unit_Vac 0.5ml Pfs,1404000H0BCAAAF,36,174.43111
2018-07-01,Fluarix Tetra_Vac 0.5ml Pfs,1404000H0BUAAAF,5,46.15735
